dateTimeA,dos1rateA,dateTimeB,dos1rateB,Lm_OPQ,MLT_OPQ,lat,lon,alt,Dist_In_Track,Lag_In_Track,Dist_Total,Loss_Cone_Type,AE
2015-04-06 17:30:02.399999,1480.01,2015-04-06 17:30:02.399999,1650.01,-1e+31,2.426505,82.05324999999999,166.6855,671.485,181.419,24.1121,181.432,-1.0,44.0
2015-04-06 17:30:07.799999,1579.85,2015-04-06 17:30:07.799999,2379.77,-1e+31,2.359325,82.0671,164.2935,671.725,181.414,24.1124,181.428,-1.0,44.0
2015-04-06 17:30:11.199999,2110.01,2015-04-06 17:30:11.199999,2380.01,-1e+31,2.30889,82.0689,162.78050000000002,671.8965,181.412,24.1125,181.426,-1.0,44.0
2015-04-06 18:55:06.299999,1750.01,2015-04-06 18:55:06.099999,20.0001,2.146345,9.34524,42.0185,-135.389,631.5125,181.562,24.0157,181.577,1.0,54.0
2015-04-06 21:24:00.500000,2120.01,2015-04-06 21:24:00.400002,1520.01,2.720425,21.1374,-48.92785000000001,5.404665,691.4185,179.511,23.9411,179.533,0.0,52.0
2015-04-06 23:02:52.299999,1610.01,2015-04-06 23:02:52.200000,229.978,2.5212450000000004,21.148600000000002,-52.658699999999996,-20.63055,690.2145,178.92,23.85555,178.942,0.0,78.0
2015-04-06 23:51:52.700000,520.003,2015-04-06 23:51:52.799999,540.003,2.3649750000000003,9.202839999999998,54.0951,146.54899999999998,642.395,180.33,23.8815,180.344,1.0,60.0
2015-04-07 00:41:24,2369.77,2015-04-07 00:41:24,669.936,2.25953,21.28775,-55.19015,-46.298199999999994,689.266,178.568,23.8037,178.59,0.0,69.0
2015-04-07 01:23:58.299999,2330.01,2015-04-07 01:23:58.299999,1280.01,1.28899,9.889685,33.258300000000006,129.3535,625.3115,180.099,23.8069,180.115,1.0,67.0
2015-04-07 05:06:45.200000,790.004,2015-04-07 05:06:45,910.005,3.53383,22.587200000000003,46.126000000000005,-92.8238,692.973,178.188,23.7734,178.209,1.0,71.0
2015-04-07 05:06:46.299999,2050.01,2015-04-07 05:06:46.299999,640.003,3.5169550000000003,22.58605,46.054500000000004,-92.8489,692.9685,178.187,23.7734,178.208,1.0,71.0
2015-04-07 07:11:17.300000,2170.01,2015-04-07 07:11:17.399999,1170.01,2.368305,22.321849999999998,-50.303200000000004,-141.8795,690.1965,176.919,23.5904,176.943,1.0,22.0
2015-04-07 10:24:41.299999,1890.01,2015-04-07 10:24:41.200000,360.002,2.514125,22.36155,-42.31705,172.1345,691.855,176.209,23.506950000000003,176.234,1.0,37.0
2015-04-07 12:01:29.600000,2360.01,2015-04-07 12:01:29.699999,2340.01,2.477195,22.2271,-38.69345,148.81150000000002,692.4275,175.912,23.4718,175.936,1.0,64.0
2015-04-07 12:49:57.299999,2020.01,2015-04-07 12:49:57.399999,2240.01,1.9184649999999999,10.13415,37.95035,-43.1366,629.605,177.435,23.4661,177.45,2.0,48.0
2015-04-07 14:31:30.699999,2110.01,2015-04-07 14:31:30.800000,700.004,4.5446,9.596955,51.56395,-72.38310000000001,641.384,177.034,23.4434,177.049,1.0,63.0
2015-04-07 17:45:36.200000,1880.01,2015-04-07 17:45:36.200000,2330.01,2.873785,9.240490000000001,45.99185,-119.099,636.7045,176.343,23.3399,176.358,1.0,56.0
