2016-10-14 02:49:05.299999,1280.01,1070.01,1500.01,1779.83,1340.01,1210.01,1430.01,1530.01,1270.01,1370.01,1810.01,2260.01,2120.01,1470.01,1410.01,1470.01,1430.01,1490.01,1860.01,1930.01,1770.01,1940.01
2016-10-14 02:49:06.599999,1470.01,1410.01,1470.01,1430.01,1490.01,1860.01,1930.01,1770.01,1940.01,2069.8,2150.01,2350.01,1720.01,1680.01,1200.01,990.005,1160.01,940.005,730.004,760.004,760.004,920.005
2016-10-14 02:49:08.099999,990.005,1160.01,940.005,730.004,760.004,760.004,920.005,950.005,820.004,750.004,920.005,890.005,709.932,690.004,690.004,620.003,640.003,590.003,570.003,570.003,570.003,620.003
2016-10-14 02:49:12.800000,660.004,629.94,620.003,650.004,670.004,710.004,780.004,830.005,960.005,1110.01,1260.01,1140.01,1000.01,1200.01,1020.01,840.005,790.004,810.004,820.004,810.004,799.924
2016-10-14 02:49:14.900000,700.004,710.004,730.004,750.004,650.004,660.004,780.004,860.005,890.005,1680.01,2300.01,1790.01,1390.01,1620.01,1370.01,1400.01,1590.01,1959.81,2140.01,1870.01,1980.01
2016-10-14 02:49:16,1790.01,1390.01,1620.01,1370.01,1400.01,1590.01,1959.81,2140.01,1870.01,1980.01,2440.01,2270.01,2130.01,1850.01,1780.01,1980.01,2340.01,2430.01,2250.01,2110.01,2320.01
2016-10-14 02:49:16.699999,2140.01,1870.01,1980.01,2440.01,2270.01,2130.01,1850.01,1780.01,1980.01,2340.01,2430.01,2250.01,2110.01,2320.01,2170.01,2040.01,1880.01,1830.01,1959.81,2020.01,1940.01
2016-10-14 02:49:18.699999,2020.01,1940.01,1990.01,1860.01,1690.01,1840.01,2020.01,2160.01,2030.01,2010.01,2030.01,2220.01,2090.01,1840.01,1620.01,1520.01,1500.01,1510.01,1539.85,1470.01,1470.01,1500.01
2016-10-14 02:49:21.699999,1460.01,1400.01,1450.01,1450.01,1470.01,1370.01,1369.87,1470.01,1500.01,1660.01,1890.01,1940.01,1880.01,1860.01,1850.01,1920.01,1930.01,1930.01,1840.01,1950.01,1980.01,2000.01
2016-10-14 02:49:23.399999,1930.01,1840.01,1950.01,1980.01,2000.01,1850.01,1900.01,1970.01,1969.81,2140.01,2210.01,2120.01,2050.01,1970.01,1880.01,1820.01,1820.01,1800.01,1720.01,1600.01,1580.01,1470.01
2016-10-14 02:49:26.199999,1410.01,1510.01,1430.01,1450.01,1380.01,1390.01,1380.01,1390.01,1440.01,1460.01,1550.01,1600.01,1570.01,1440.01,1400.01,1490.01,1450.01,1419.86,1520.01,1550.01,1530.01,1490.01
2016-10-14 02:49:27.399999,1570.01,1440.01,1400.01,1490.01,1450.01,1419.86,1520.01,1550.01,1530.01,1490.01,1690.01,1920.01,1870.01,1660.01,1670.01,1580.01,1510.01,1400.01,1290.01,1210.01,1350.01,1450.01
2016-10-14 02:49:28.500000,1870.01,1660.01,1670.01,1580.01,1510.01,1400.01,1290.01,1210.01,1350.01,1450.01,1530.01,1439.86,1260.01,1230.01,1140.01,1090.01,1030.01,1010.01,1020.01,1050.01,1090.01
2016-10-14 02:49:29.899999,1230.01,1140.01,1090.01,1030.01,1010.01,1020.01,1050.01,1090.01,1160.01,1090.01,1190.01,1150.01,1090.01,1010.01,960.005,940.005,940.005,959.909,930.005,940.005,970.005,940.005
2016-10-14 02:49:33.899999,850.005,930.005,1160.01,1110.01,1190.01,1400.01,1280.01,1140.01,1170.01,1410.01,1430.01,1190.01,930.005,839.92,770.004,780.004,790.004,790.004,780.004,820.004,920.005
2016-10-14 02:49:35.600000,790.004,780.004,820.004,920.005,920.005,860.005,850.005,790.004,670.004,860.005,1080.01,1040.01,980.005,850.005,769.927,770.004,820.004,980.005,1010.01,1100.01,1120.01
2016-10-14 02:49:36.799999,1040.01,980.005,850.005,769.927,770.004,820.004,980.005,1010.01,1100.01,1120.01,1100.01,1130.01,1080.01,960.005,980.005,930.005,940.005,980.005,960.005,990.005,1070.01,1170.01
2016-10-14 02:49:37.799999,1100.01,1130.01,1080.01,960.005,980.005,930.005,940.005,980.005,960.005,990.005,1070.01,1170.01,1029.9,960.005,880.005,870.005,920.005,930.005,930.005,1000.01,1020.01,1030.01
2016-10-14 02:49:39.100000,880.005,870.005,920.005,930.005,930.005,1000.01,1020.01,1030.01,1050.01,1030.01,1140.01,1060.01,1030.01,1020.01,980.005,970.005,1020.01,989.906,1000.01,1000.01,1030.01
2016-10-14 02:49:42.600000,1349.87,1290.01,1330.01,1350.01,1430.01,1430.01,1430.01,1430.01,1460.01,1460.01,1480.01,1470.01,1440.01,1430.01,1420.01,1390.01,1360.01,1410.01,1430.01,1429.86,1470.01
2016-10-14 02:49:44.299999,1360.01,1410.01,1430.01,1429.86,1470.01,1510.01,1500.01,1490.01,1530.01,1550.01,1580.01,1580.01,1560.01,1510.01,1520.01,1460.01,1460.01,1440.01,1470.01,1390.01,1360.01,1469.86
2016-10-14 02:49:48,1100.01,1120.01,1139.89,1120.01,1070.01,1040.01,1030.01,1090.01,1100.01,1170.01,1200.01,1160.01,1170.01,1170.01,1160.01,1140.01,1090.01,1070.01,1010.01,1000.01,969.908
2016-10-14 02:49:49.799999,1070.01,1010.01,1000.01,969.908,1020.01,990.005,1020.01,1050.01,1060.01,1090.01,1070.01,1080.01,1100.01,990.005,1020.01,980.005,970.005,1000.01,1000.01,1060.01,1020.01,1090.01
2016-10-14 02:49:51.299999,980.005,970.005,1000.01,1000.01,1060.01,1020.01,1090.01,1159.89,1110.01,1210.01,1140.01,1220.01,1190.01,1140.01,1090.01,1170.01,1150.01,1140.01,1110.01,1040.01,1040.01,1040.01
2016-10-14 02:49:53.899999,900.005,930.005,880.005,910.005,910.005,840.005,860.005,880.005,850.005,1050.01,1070.01,1010.01,1010.01,990.005,990.005,960.005,920.005,949.91,870.005,880.005,930.005
2016-10-14 02:49:56.799999,820.004,960.005,1050.01,1180.01,1150.01,1130.01,1240.01,1269.88,1310.01,1310.01,1380.01,1370.01,1250.01,1990.01,510.003,1260.01,1410.01,1490.01,1350.01,1260.01,1220.01,1190.01
2016-10-14 02:49:57.399999,1269.88,1310.01,1310.01,1380.01,1370.01,1250.01,1990.01,510.003,1260.01,1410.01,1490.01,1350.01,1260.01,1220.01,1190.01,1170.01,1130.01,1010.01,910.005,889.915,810.004
2016-10-14 02:49:59.700000,760.004,770.004,800.004,910.005,990.005,920.005,930.005,1000.01,1020.01,1080.01,1160.01,1130.01,1080.01,970.005,990.005,1040.01,969.908,950.005,950.005,980.005,920.005,970.005
2016-10-14 02:50:01.600000,920.005,970.005,1000.01,1040.01,1160.01,1190.01,1220.01,1210.01,1240.01,1230.01,1380.01,1330.01,1380.01,1310.01,1289.88,1280.01,1320.01,1260.01,1320.01,1260.01,1320.01
2016-10-14 02:50:04.599999,1170.01,1220.01,1150.01,1170.01,1229.88,1210.01,1240.01,1220.01,1190.01,1190.01,1240.01,1200.01,1160.01,1090.01,1090.01,1030.01,940.005,930.005,910.005,920.005,910.005,840.005
2016-10-14 02:50:05.900000,1090.01,1030.01,940.005,930.005,910.005,920.005,910.005,840.005,809.923,870.005,930.005,930.005,680.004,760.004,750.004,480.003,440.002,520.003,460.002,280.002,270.001
2016-10-14 02:50:07.700000,460.002,280.002,270.001,240.001,350.002,510.003,560.003,640.003,620.003,639.939,660.004,520.003,490.003,450.002,500.003,470.003,400.002,610.003,820.004,620.003,660.004
2016-10-14 02:50:08.599999,620.003,639.939,660.004,520.003,490.003,450.002,500.003,470.003,400.002,610.003,820.004,620.003,660.004,600.003,760.004,650.004,710.004,430.002,220.001,199.981,210.001,180.001
2016-10-14 02:50:15.400000,420.002,400.002,370.002,320.002,380.002,360.002,540.003,479.954,590.003,830.005,870.005,850.005,820.004,850.005,870.005,860.005,810.004,840.005,840.005,810.004,850.005,860.005
2016-10-14 02:50:16.699999,870.005,860.005,810.004,840.005,840.005,810.004,850.005,860.005,840.005,840.005,890.005,819.922,790.004,800.004,710.004,700.004,640.003,670.004,580.003,490.003,500.003
2016-10-14 02:50:20.199999,530.003,560.003,580.003,530.003,490.003,540.003,530.003,550.003,530.003,560.003,690.004,680.004,610.003,610.003,640.003,639.939,560.003,540.003,630.003,600.003,620.003,620.003
2016-10-14 02:50:21.399999,610.003,610.003,640.003,639.939,560.003,540.003,630.003,600.003,620.003,620.003,720.004,700.004,710.004,580.003,450.002,470.003,520.003,510.003,490.003,440.002,340.002,259.975
2016-10-14 02:50:23.399999,340.002,259.975,250.001,250.001,260.001,310.002,370.002,470.003,570.003,630.003,640.003,610.003,610.003,610.003,600.003,540.003,570.003,560.003,540.003,540.003,569.946,530.003
2016-10-14 02:50:31.199999,390.002,340.002,350.002,310.002,310.002,300.002,350.002,340.002,380.002,410.002,470.003,490.003,450.002,450.002,450.002,440.002,479.954,410.002,430.002,390.002,340.002,240.001
2016-10-14 02:50:34.399999,130.001,119.989,110.001,110.001,130.001,150.001,170.001,220.001,260.001,290.002,310.002,290.002,270.001,280.002,250.001,280.002,250.001,250.001,230.001,210.001,209.98
2016-10-14 02:50:36.799999,250.001,250.001,250.001,240.001,260.001,240.001,250.001,250.001,260.001,280.002,290.002,280.002,240.001,200.001,160.001,99.9905,90.0005,120.001,120.001,140.001,140.001,130.001
2016-10-14 02:50:39.600000,90.0005,90.0005,90.0005,80.0004,100.001,99.9905,90.0005,170.001,230.001,230.001,240.001,240.001,220.001,140.001,130.001,140.001,170.001,180.001,150.001,160.001,140.001
2016-10-14 03:05:20.399999,170.001,180.001,140.001,150.001,150.001,140.001,249.976,360.002,390.002,410.002,440.002,430.002,430.002,400.002,390.002,370.002,400.002,380.002,390.002,450.002,470.003,530.003
2016-10-14 03:05:21.699999,400.002,390.002,370.002,400.002,380.002,390.002,450.002,470.003,530.003,650.004,810.004,770.004,709.932,690.004,590.003,520.003,360.002,280.002,210.001,160.001,170.001,190.001
2016-10-14 03:05:24.699999,249.976,190.001,120.001,150.001,160.001,180.001,220.001,200.001,160.001,190.001,190.001,220.001,160.001,140.001,100.001,70.0004,40.0002,30.0002,10.0001,9.99905,20.0001,0.0
2016-10-14 03:05:29.699999,40.0002,40.0002,40.0002,40.0002,40.0002,60.0003,69.9933,90.0005,110.001,100.001,140.001,130.001,90.0005,60.0003,60.0003,40.0002,30.0002,40.0002,20.0001,10.0001,10.0001,10.0001
2016-10-14 03:54:39.799999,120.001,110.001,120.001,120.001,130.001,120.001,130.001,140.001,149.986,160.001,170.001,180.001,160.001,140.001,140.001,110.001,80.0004,60.0003,50.0003,40.0002,50.0003,50.0003
2016-10-14 03:54:49,110.001,150.001,140.001,150.001,140.001,150.001,160.001,140.001,139.987,160.001,230.001,180.001,100.001,60.0003,60.0003,40.0002,50.0003,40.0002,50.0003,50.0003,60.0003
2016-10-14 03:54:58.299999,210.001,190.001,200.001,200.001,200.001,180.001,210.001,180.001,180.001,219.979,270.001,250.001,210.001,180.001,170.001,110.001,80.0004,100.001,130.001,130.001,110.001,110.001
2016-10-14 03:55:12.199999,130.001,140.001,150.001,140.001,130.001,200.001,340.002,390.002,310.002,390.002,400.002,370.002,350.002,330.002,290.002,160.001,130.001,159.985,140.001,140.001,100.001
2016-10-14 03:55:23.899999,150.001,180.001,190.001,210.001,220.001,260.001,280.002,270.001,280.002,270.001,290.002,270.001,240.001,259.975,230.001,180.001,130.001,150.001,130.001,130.001,170.001,150.001
2016-10-14 03:55:26.199999,140.001,120.001,120.001,140.001,150.001,150.001,160.001,160.001,159.985,150.001,210.001,270.001,270.001,210.001,200.001,160.001,170.001,190.001,160.001,200.001,190.001,170.001
2016-10-14 03:55:30.899999,160.001,120.001,100.001,120.001,170.001,140.001,140.001,120.001,140.001,170.001,220.001,320.002,320.002,320.002,260.001,190.001,160.001,189.982,180.001,180.001,180.001,190.001
2016-10-14 03:55:39.799999,320.002,290.002,219.979,230.001,220.001,210.001,230.001,300.002,290.002,290.002,350.002,390.002,300.002,270.001,260.001,210.001,200.001,180.001,150.001,200.001,149.986,130.001
2016-10-14 03:55:51.600000,490.003,400.002,360.002,360.002,410.002,370.002,330.002,380.002,380.002,400.002,410.002,400.002,400.002,309.971,230.001,150.001,120.001,100.001,90.0005,80.0004,90.0005
2016-10-14 03:55:58.299999,290.002,320.002,319.97,340.002,340.002,350.002,340.002,370.002,380.002,320.002,400.002,450.002,330.002,230.001,260.001,230.001,210.001,220.001,220.001,170.001,120.001,139.987
2016-10-14 03:56:03.399999,310.002,310.002,290.002,340.002,320.002,340.002,389.963,380.002,360.002,390.002,420.002,380.002,250.001,240.001,240.001,200.001,230.001,220.001,170.001,160.001,140.001
2016-10-14 03:56:06.599999,130.001,160.001,200.001,170.001,190.001,130.001,110.001,140.001,180.001,230.001,330.002,350.002,319.97,230.001,180.001,140.001,140.001,100.001,100.001,110.001,110.001,100.001
2016-10-14 03:56:23.899999,90.0005,80.0004,110.001,110.001,110.001,90.0005,109.99,140.001,140.001,190.001,220.001,220.001,160.001,140.001,120.001,130.001,110.001,100.001,110.001,100.001,90.0005,80.0004
2016-10-14 04:26:12.699999,180.001,160.001,130.001,150.001,140.001,140.001,160.001,260.001,330.002,330.002,320.002,310.002,329.969,340.002,340.002,360.002,340.002,350.002,380.002,390.002,380.002
2016-10-14 04:26:13.800000,310.002,329.969,340.002,340.002,360.002,340.002,350.002,380.002,390.002,380.002,410.002,410.002,300.002,230.001,220.001,200.001,190.001,220.001,200.001,189.982,200.001
2016-10-14 04:26:16,330.002,360.002,350.002,370.002,330.002,340.002,330.002,390.002,480.003,510.003,520.003,440.002,330.002,290.002,260.001,260.001,239.977,200.001,210.001,210.001,200.001
2016-10-14 04:26:19.899999,140.001,160.001,150.001,150.001,150.001,200.001,240.001,260.001,330.002,540.003,670.004,580.003,440.002,360.002,320.002,269.974,270.001,340.002,380.002,360.002,290.002,210.001
2016-10-14 04:26:21.199999,360.002,320.002,269.974,270.001,340.002,380.002,360.002,290.002,210.001,190.001,600.003,2350.01,160.001,160.001,150.001,160.001,150.001,140.001,160.001,150.001,150.001,169.984
2016-10-14 04:26:22.699999,160.001,150.001,140.001,160.001,150.001,150.001,169.984,150.001,160.001,240.001,340.002,350.002,300.002,220.001,180.001,170.001,180.001,210.001,230.001,360.002,340.002,270.001
2016-10-14 04:26:26.699999,250.001,250.001,250.001,259.975,250.001,320.002,280.002,280.002,320.002,350.002,390.002,360.002,360.002,340.002,280.002,300.002,290.002,280.002,240.001,220.001,230.001,299.971
2016-10-14 04:26:30.399999,240.001,210.001,210.001,189.982,180.001,190.001,190.001,210.001,260.001,280.002,280.002,300.002,280.002,280.002,230.001,210.001,200.001,180.001,180.001,180.001,180.001,169.984
2016-10-14 04:26:32.299999,180.001,169.984,180.001,190.001,210.001,170.001,160.001,250.001,410.002,530.003,560.003,520.003,420.002,410.002,410.002,440.002,470.003,520.003,550.003,690.004,879.916
2016-10-14 04:26:33.399999,520.003,420.002,410.002,410.002,440.002,470.003,520.003,550.003,690.004,879.916,940.005,810.004,640.003,620.003,520.003,380.002,320.002,320.002,290.002,240.001,200.001
2016-10-14 04:26:35,320.002,320.002,290.002,240.001,200.001,180.001,210.001,210.001,270.001,370.002,420.002,409.961,420.002,420.002,380.002,340.002,320.002,340.002,340.002,310.002,310.002
2016-10-14 04:26:54.299999,250.001,230.001,190.001,220.001,240.001,249.976,300.002,350.002,360.002,370.002,400.002,380.002,360.002,360.002,380.002,340.002,280.002,290.002,280.002,270.001,230.001,180.001
2016-10-14 04:26:59.399999,170.001,180.001,260.001,320.002,410.002,710.004,590.003,540.003,589.944,740.004,840.005,690.004,530.003,550.003,550.003,610.003,710.004,750.004,610.003,510.003,620.003
2016-10-14 04:27:01.199999,610.003,510.003,620.003,730.004,670.004,600.003,610.003,720.004,750.004,899.914,1040.01,940.005,750.004,710.004,750.004,790.004,790.004,900.005,1040.01,1040.01,1020.01
2016-10-14 04:27:02,720.004,750.004,899.914,1040.01,940.005,750.004,710.004,750.004,790.004,790.004,900.005,1040.01,1040.01,1020.01,920.005,920.005,850.005,880.005,820.004,750.004,830.005,809.923
2016-10-14 04:27:02.899999,790.004,900.005,1040.01,1040.01,1020.01,920.005,920.005,850.005,880.005,820.004,750.004,830.005,809.923,770.004,590.003,490.003,470.003,510.003,500.003,380.002,290.002,300.002
2016-10-14 04:27:05.900000,310.002,360.002,350.002,340.002,380.002,580.003,620.003,560.003,540.003,880.005,1160.01,1120.01,1130.01,1020.01,960.005,980.005,1070.01,1180.01,1249.88,1280.01,1340.01
2016-10-14 04:27:07.099999,1120.01,1130.01,1020.01,960.005,980.005,1070.01,1180.01,1249.88,1280.01,1340.01,1350.01,1330.01,1300.01,1310.01,1300.01,1170.01,1080.01,1110.01,1210.01,1210.01,1220.01,1160.01
2016-10-14 04:27:08.099999,1350.01,1330.01,1300.01,1310.01,1300.01,1170.01,1080.01,1110.01,1210.01,1210.01,1220.01,1160.01,1050.01,900.005,720.004,789.925,720.004,680.004,730.004,980.005,1300.01,1310.01
2016-10-14 04:27:09.199999,1050.01,900.005,720.004,789.925,720.004,680.004,730.004,980.005,1300.01,1310.01,1400.01,1330.01,1030.01,860.005,740.004,600.003,520.003,570.003,500.003,450.002,440.002
2016-10-14 04:27:13.099999,240.001,250.001,229.978,260.001,270.001,300.002,320.002,320.002,340.002,610.003,1060.01,1090.01,790.004,530.003,430.002,300.002,290.002,330.002,440.002,440.002,380.002,299.971
2016-10-14 04:27:15.400000,260.001,320.002,330.002,360.002,460.002,490.003,550.003,560.003,510.003,680.004,880.005,750.004,790.004,690.004,580.003,490.003,439.958,440.002,450.002,500.003,500.003,590.003
2016-10-14 04:27:17,440.002,450.002,500.003,500.003,590.003,640.003,700.004,700.004,700.004,890.005,900.005,730.004,690.004,710.004,770.004,780.004,770.004,840.005,939.911,960.005,940.005
2016-10-14 04:27:17.899999,700.004,890.005,900.005,730.004,690.004,710.004,770.004,780.004,770.004,840.005,939.911,960.005,940.005,820.004,820.004,790.004,780.004,840.005,950.005,1000.01,1010.01,1060.01
2016-10-14 04:27:19.600000,950.005,1000.01,1010.01,1060.01,1040.01,990.005,1060.01,1110.01,1200.01,1170.01,1069.9,1260.01,380.002,370.002,310.002,340.002,340.002,330.002,390.002,400.002,390.002
2016-10-14 04:27:21.199999,310.002,340.002,340.002,330.002,390.002,400.002,390.002,370.002,380.002,380.002,500.003,550.003,520.003,490.003,409.961,380.002,350.002,350.002,350.002,340.002,310.002,300.002
2016-10-14 04:27:23.399999,330.002,350.002,330.002,340.002,310.002,320.002,350.002,470.003,500.003,450.002,700.004,469.955,350.002,360.002,350.002,380.002,330.002,290.002,330.002,380.002,360.002,270.001
2016-10-14 04:27:25.199999,330.002,380.002,360.002,270.001,230.001,260.001,290.002,290.002,370.002,590.003,1180.01,1399.87,1310.01,900.005,630.003,380.002,260.001,210.001,200.001,210.001,210.001,230.001
2016-10-14 04:27:29.399999,280.002,260.001,310.002,280.002,290.002,310.002,349.967,360.002,360.002,340.002,570.003,990.005,680.004,630.003,740.004,840.005,510.003,420.002,490.003,530.003,530.003,570.003
2016-10-14 04:27:31,420.002,490.003,530.003,530.003,570.003,570.003,550.003,580.003,599.943,690.004,880.005,820.004,710.004,570.003,580.003,630.003,740.004,660.004,550.003,520.003,720.004
2016-10-14 04:27:33.799999,570.003,550.003,600.003,640.003,700.004,760.004,890.005,940.005,930.005,890.005,950.005,840.005,790.004,760.004,520.003,320.002,320.002,340.002,619.941,940.005,930.005,1100.01
2016-10-14 04:27:34.799999,950.005,840.005,790.004,760.004,520.003,320.002,320.002,340.002,619.941,940.005,930.005,1100.01,990.005,910.005,830.005,760.004,900.005,1010.01,1020.01,1000.01,910.005,760.004
2016-10-14 04:27:35.500000,619.941,940.005,930.005,1100.01,990.005,910.005,830.005,760.004,900.005,1010.01,1020.01,1000.01,910.005,760.004,930.005,1020.01,1000.01,1010.01,949.91,770.004,740.004
2016-10-14 04:27:36,910.005,830.005,760.004,900.005,1010.01,1020.01,1000.01,910.005,760.004,930.005,1020.01,1000.01,1010.01,949.91,770.004,740.004,710.004,600.003,490.003,530.003,430.002
2016-10-14 04:27:37.899999,530.003,430.002,360.002,410.002,370.002,570.003,500.003,470.003,480.003,890.005,1070.01,990.005,860.005,999.905,950.005,830.005,660.004,580.003,660.004,580.003,560.003
2016-10-14 04:27:39.799999,660.004,580.003,560.003,550.003,580.003,760.004,890.005,910.005,880.005,760.004,950.005,940.005,940.005,899.914,780.004,480.003,330.002,510.003,430.002,380.002,320.002,290.002
2016-10-14 04:27:42.799999,200.001,230.001,199.981,190.001,160.001,170.001,170.001,190.001,250.001,290.002,300.002,230.001,180.001,190.001,180.001,180.001,170.001,180.001,190.001,210.001,210.001,209.98
2016-10-14 04:27:44.500000,190.001,210.001,210.001,209.98,230.001,230.001,250.001,270.001,370.002,470.003,490.003,390.002,300.002,210.001,210.001,220.001,260.001,250.001,270.001,310.002,410.002
2016-10-14 04:27:45.799999,300.002,210.001,210.001,220.001,260.001,250.001,270.001,310.002,410.002,609.942,620.003,690.004,590.003,580.003,710.004,760.004,770.004,790.004,860.005,870.005,950.005,960.005
2016-10-14 04:27:46.799999,620.003,690.004,590.003,580.003,710.004,760.004,770.004,790.004,860.005,870.005,950.005,960.005,950.005,940.005,810.004,710.004,690.004,600.003,569.946,520.003,530.003,560.003
2016-10-14 04:27:48.899999,570.003,550.003,500.003,480.003,450.002,420.002,460.002,530.003,580.003,600.003,610.003,570.003,540.003,440.002,409.961,430.002,380.002,340.002,390.002,500.003,520.003
2016-10-14 04:27:49.899999,610.003,570.003,540.003,440.002,409.961,430.002,380.002,340.002,390.002,500.003,520.003,480.003,490.003,410.002,360.002,310.002,320.002,380.002,390.002,380.002,350.002
2016-10-14 04:27:51.399999,310.002,320.002,380.002,390.002,380.002,350.002,410.002,470.003,469.955,450.002,480.003,480.003,380.002,340.002,340.002,310.002,300.002,300.002,300.002,310.002,360.002
2016-10-14 04:27:53,300.002,300.002,300.002,310.002,360.002,410.002,430.002,460.002,470.003,500.003,529.95,470.003,400.002,340.002,250.001,290.002,250.001,240.001,310.002,270.001,280.002
2016-10-14 04:27:58,120.001,120.001,180.001,190.001,350.002,390.002,350.002,380.002,360.002,420.002,440.002,400.002,350.002,320.002,320.002,370.002,379.964,380.002,370.002,410.002,440.002
2016-10-14 04:27:59.799999,380.002,370.002,410.002,440.002,440.002,460.002,480.003,550.003,550.003,550.003,580.003,620.003,570.003,540.003,480.003,440.002,320.002,249.976,180.001,160.001,150.001,160.001
2016-10-14 04:28:03.399999,110.001,120.001,150.001,180.001,170.001,160.001,210.001,320.002,410.002,470.003,500.003,460.002,490.003,450.002,460.002,420.002,400.002,350.002,349.967,360.002,400.002
2016-10-14 04:28:08.400000,400.002,350.002,350.002,370.002,410.002,399.962,310.002,280.002,290.002,360.002,400.002,380.002,320.002,250.001,220.001,200.001,170.001,180.001,220.001,270.001,300.002
