mu,sigma
7.162890693989589,0.76951878195375
7.369057789292007,0.7389361024062534
13.839769308478004,0.8542295241645121
13.839769308478004,0.8542295241645121
7.135046590417924,0.9960056074896368
8.301782566851188,0.9466060398084224
10.966436829384321,0.913181582811641
8.413899649246911,0.9257954894809015
2.8662851035638788,0.9142847150663584
2.8662851035638788,0.9142847150663584
0.7465619437815945,0.9970458394128221
4.123411269674589,0.9412312564713563
6.27066403312448,0.8352118339348583
6.27066403312448,0.8352118339348583
6.27066403312448,0.8352118339348583
6.27066403312448,0.8352118339348583
3.982709611379174,0.9230121537750737
12.616826828410062,0.8417127638938666
8.293927171024814,0.872472156116352
9.173614019781457,0.7709152642652377
9.173614019781457,0.7709152642652377
7.522692532902946,0.6661276974253241
13.041383653927996,0.6809587986178782
16.385707520456826,0.6147496157277739
16.385707520456826,0.6147496157277739
17.235216271643978,0.7162014197455318
17.235216271643978,0.7162014197455318
17.79669050119361,0.6961579617645801
17.79669050119361,0.6961579617645801
19.188496278639093,0.6198963209201565
19.188496278639093,0.6198963209201565
19.136539630970837,0.5566788117180629
19.136539630970837,0.5566788117180629
16.82031689625792,0.4794773282604882
16.82031689625792,0.4794773282604882
16.82031689625792,0.4794773282604882
13.768044950954735,0.586340696227682
13.768044950954735,0.586340696227682
14.67838391099849,0.4161311866249868
23.66392046278493,0.31916803142815625
23.66392046278493,0.31916803142815625
24.81464125177901,0.25034329297226743
17.9106355362699,0.28445634618977367
19.686714326641724,0.20834915509354462
23.016453007596617,0.3408368428304707
24.84296586625234,0.3502704515464248
27.289430005745515,0.29772528806100185
24.02729390614036,0.21610272244318884
24.02729390614036,0.21610272244318884
24.745896040964872,0.24441902739192672
20.194750316811025,0.1306821196712155
20.20149278337233,0.09710511300704394
24.145306096734522,0.09634275482178732
26.389649113868327,0.12957069560307977
24.47729060380236,0.1355132234723197
23.025553241554825,0.11586318014545716
17.247864601843528,0.04416778323065643
18.501400015826494,0.0
21.46325591716015,0.0
27.977226640113773,0.08627689630824092
29.47617731660063,0.0
29.47617731660063,0.0
36.26014169182517,0.0
47.979348494861696,0.05688804653835764
47.979348494861696,0.05688804653835764
40.13022619065957,0.0
37.80247848316755,0.0
35.08828863208969,0.10522053074709206
35.08828863208969,0.10522053074709206
35.08828863208969,0.10522053074709206
35.40706273017006,0.19062603583336593
37.463945880949915,0.16645406448598093
35.77778693576816,0.1059040072521023
35.56239737137618,0.0
41.17720912396081,0.0
43.202189831995014,0.0
37.51115555773249,0.06669548769669933
34.96271955723113,0.0
33.351661166132665,0.0
33.351661166132665,0.0
29.842864161821637,0.0
20.999648013557255,0.0
24.899902222066963,0.0
24.80159947936463,0.038649959653917335
27.469948328031858,0.1971693586359251
21.93982766268323,0.24030009032242639
16.604897694994637,0.3000224367168051
15.898819116754137,0.30592260977952473
13.496937255260029,0.3937592094154826
13.496937255260029,0.3937592094154826
13.496937255260029,0.3937592094154826
18.53036715827895,0.407421073029826
27.783266778997046,0.2694464106351453
31.255301194730063,0.20477839230906547
32.37277269614633,0.11010641265342141
31.566315458367438,0.18556273645864219
26.611420417858096,0.0678364790959143
28.15461118393691,0.048916144125556074
31.578982510444376,0.015433350342139378
25.554034538872155,0.03742515147855793
29.98866221317234,0.09176998668025818
26.66983515535031,0.026218258207083123
27.221398859793993,0.0
30.67882879348979,0.0849334443094285
34.22838731486057,0.14011330889307036
31.87425347262773,0.06058594270566907
37.074493929281545,0.015481388018501574
41.43572045317874,0.0
41.195839340237235,0.0
41.195839340237235,0.0
34.0374399136669,0.04214571409986969
40.40924155219095,0.08620025632380732
43.23648626275419,0.12325223274519312
48.50522481237459,0.0
45.65622786982388,0.0
41.197649279915396,0.0
36.28779954724401,0.12610774761769075
36.28779954724401,0.12610774761769075
40.45174568943253,0.23981450113717762
38.609193308933555,0.08786657812488852
38.17960361804583,0.09241897589675489
35.86302332587146,0.15125537794465052
35.86302332587146,0.15125537794465052
33.80746067818723,0.05357079530748414
39.39340658372992,0.12830815384941802
35.89429419495293,0.03243794154318605
36.890122045968,0.10050354433078834
40.009572343023116,0.0944671647617742
41.35096027254161,0.116335695004473
41.35096027254161,0.116335695004473
41.35096027254161,0.116335695004473
41.35096027254161,0.116335695004473
35.589594725852955,0.14784587706991284
34.60458560777257,0.3012603795600508
33.05667493261436,0.3320737927626683
31.036812168689117,0.39844376271722115
34.21259447757189,0.39849805228919594
35.28589475770726,0.29815888411768293
31.835112383760574,0.20903239113767424
28.17981359893882,0.17072697969178924
19.69974758537672,0.30523347370562326
23.50032463652755,0.23445805624317645
23.50032463652755,0.23445805624317645
18.379281322930936,0.3814563883905476
18.379281322930936,0.3814563883905476
18.379281322930936,0.3814563883905476
22.822385022471448,0.36606835452640807
22.822385022471448,0.36606835452640807
22.822385022471448,0.36606835452640807
22.822385022471448,0.36606835452640807
21.26761411264489,0.29248540795961436
21.26761411264489,0.29248540795961436
21.584927744290002,0.1887873658359569
18.83476050672762,0.2565244845405759
18.83476050672762,0.2565244845405759
18.83476050672762,0.2565244845405759
19.255220112440643,0.3726805526156825
12.7154373699002,0.23018287559866624
12.7154373699002,0.23018287559866624
12.38410284939533,0.2607247459987563
14.796347874500617,0.21980922658038898
14.06715821773128,0.27642177770899606
14.06715821773128,0.27642177770899606
17.89574636394818,0.24547071902558698
17.885189792180444,0.23457822695233016
34.186858832620814,0.2675837044618828
34.186858832620814,0.2675837044618828
28.83480101439818,0.3506966514463134
29.643727388250948,0.2758950288562675
29.643727388250948,0.2758950288562675
39.054925469475336,0.1820039065962673
34.151958009556715,0.2787437891619521
39.047215521983155,0.0
42.401168174241874,0.08294902509348165
34.807735193377326,0.04356190227535921
34.50904549165163,0.13212563552960238
35.043989873419555,0.13202833338464554
35.26155859215221,0.06576126614302033
26.97640087401315,0.03817598006827927
26.97640087401315,0.03817598006827927
26.530554204958804,0.006579438476442073
32.370587791798975,0.0
30.3224292610997,0.0
28.265588970307725,0.08524727228029878
26.140258512037413,0.2967445111572525
27.092792776556667,0.31434568560081694
28.46436053725536,0.40772053433732935
28.46436053725536,0.40772053433732935
28.46436053725536,0.40772053433732935
22.572822781875868,0.28686469309473017
19.95944865234653,0.2220058360766816
17.699716492123326,0.286743870850763
20.169076052938344,0.25903115209400845
18.26013626557098,0.3436418598200641
16.230050049682,0.3734313724837342
16.230050049682,0.3734313724837342
22.176682711692436,0.4005339207376475
20.41986194781235,0.42728945305125976
20.41986194781235,0.42728945305125976
14.433001283334773,0.4619608593397069
17.420852069819723,0.4022680652503207
13.18598112673831,0.3683314951029913
13.18598112673831,0.3683314951029913
21.35546291292237,0.199650347515186
21.35546291292237,0.199650347515186
21.35546291292237,0.199650347515186
21.35546291292237,0.199650347515186
18.706222944131177,0.38590886468677754
18.706222944131177,0.38590886468677754
12.337119090909459,0.5423440817939718
11.48853337412715,0.6356873418683242
11.48853337412715,0.6356873418683242
10.241355884253043,0.7180609380167493
7.402744309592872,0.7208823187441002
7.402744309592872,0.7208823187441002
7.402744309592872,0.7208823187441002
7.402744309592872,0.7208823187441002
7.402744309592872,0.7208823187441002
7.402744309592872,0.7208823187441002
9.3393949333712,0.58170903802143
9.3393949333712,0.58170903802143
9.3393949333712,0.58170903802143
9.3393949333712,0.58170903802143
10.610947956285814,0.7173583378615906
3.524512004323359,0.8642429291437307
3.524512004323359,0.8642429291437307
3.524512004323359,0.8642429291437307
3.524512004323359,0.8642429291437307
3.524512004323359,0.8642429291437307
3.821475637522498,0.840907860692393
3.821475637522498,0.840907860692393
3.821475637522498,0.840907860692393
5.059835690769871,0.9397980594642465
5.059835690769871,0.9397980594642465
5.059835690769871,0.9397980594642465
5.059835690769871,0.9397980594642465
4.756285313759296,0.968590853714173
8.576498309590534,0.7282369482781366
8.576498309590534,0.7282369482781366
8.576498309590534,0.7282369482781366
4.295319849523795,0.8240282412850297
4.295319849523795,0.8240282412850297
4.295319849523795,0.8240282412850297
4.295319849523795,0.8240282412850297
5.695449349101942,0.8606457664278855
5.695449349101942,0.8606457664278855
5.695449349101942,0.8606457664278855
5.404477458225484,0.9112283075005945
5.257999684993408,0.8947042045896956
5.257999684993408,0.8947042045896956
4.361569489388396,0.8461624383948853
4.361569489388396,0.8461624383948853
4.361569489388396,0.8461624383948853
4.361569489388396,0.8461624383948853
5.082291211926602,0.6980249757681115
5.082291211926602,0.6980249757681115
1.0181828991445565,0.9129662046263443
1.0181828991445565,0.9129662046263443
3.5600703246450522,0.7608405448765097
6.874223937496044,0.6640073319447513
6.610348365799668,0.6305816171339398
7.246423193267681,0.6628470346413471
7.246423193267681,0.6628470346413471
5.01000666715816,0.7332189963644359
5.01000666715816,0.7332189963644359
5.664839813894007,0.8501649777446396
6.977178221493761,0.753699963040656
7.131440184151211,0.6871457509921406
13.992078360818468,0.5495872104876465
13.992078360818468,0.5495872104876465
19.76210799113318,0.48311715333785743
22.89570709352825,0.3478463595215453
20.791950803441622,0.4387348323442883
20.791950803441622,0.4387348323442883
18.983810409900872,0.5004062197315278
21.027138370303504,0.5158831162132287
21.027138370303504,0.5158831162132287
21.027138370303504,0.5158831162132287
12.004278978022976,0.5958070973700222
6.141214576485623,0.5543539484151435
8.040089421446975,0.7179712961290265
10.000930774973849,0.6871574230715931
10.000930774973849,0.6871574230715931
10.000930774973849,0.6871574230715931
11.071940510106115,0.7085496582585299
8.886922872689956,0.7374178199142107
11.931801115653771,0.6051377579558399
12.56378442893733,0.6429236200094471
12.56378442893733,0.6429236200094471
15.813757395800103,0.6756679613161012
17.070747790239533,0.6651827259240204
14.076950471375511,0.7018764589711108
10.592648748093527,0.8350765400393271
10.592648748093527,0.8350765400393271
9.393743765053555,0.7761726253007177
9.347819361175558,0.5275537776485857
9.347819361175558,0.5275537776485857
12.188787521767107,0.7223774886195108
6.708456209857413,0.681164778261852
11.561473509748861,0.6185689932242826
11.561473509748861,0.6185689932242826
11.561473509748861,0.6185689932242826
11.561473509748861,0.6185689932242826
8.782588423738954,0.6727562757962291
10.8090941430885,0.7297237962875335
9.456702063759986,0.7532688462935229
9.456702063759986,0.7532688462935229
9.65524855143168,0.7574780875567058
9.65524855143168,0.7574780875567058
7.438453783415044,0.9028527883410064
16.651556066965277,0.7111295634135016
11.175094440996123,0.7146417769900935
15.69057556426268,0.6295727498263842
15.69057556426268,0.6295727498263842
8.81628289769644,0.5467634420307192
11.488919949498058,0.6782918838660071
11.488919949498058,0.6782918838660071
9.164956550739507,0.581290866375231
9.701808175261906,0.6552776469543948
12.67797905420873,0.6308994314454075
5.420027868174799,0.8379376115460931
5.420027868174799,0.8379376115460931
10.43982463256474,0.8621965461472416
10.43982463256474,0.8621965461472416
2.7665470189504457,0.9059539648315528
2.7665470189504457,0.9059539648315528
2.7665470189504457,0.9059539648315528
2.7665470189504457,0.9059539648315528
4.024438408804304,0.8911348981988773
4.024438408804304,0.8911348981988773
4.024438408804304,0.8911348981988773
4.024438408804304,0.8911348981988773
4.024438408804304,0.8911348981988773
4.024438408804304,0.8911348981988773
4.024438408804304,0.8911348981988773
4.024438408804304,0.8911348981988773
4.024438408804304,0.8911348981988773
4.024438408804304,0.8911348981988773
4.024438408804304,0.8911348981988773
4.024438408804304,0.8911348981988773
4.024438408804304,0.8911348981988773
4.024438408804304,0.8911348981988773
4.524735933734775,0.8490517594925322
3.1502690104991595,0.9449143525454724
3.1502690104991595,0.9449143525454724
2.8543741608933897,0.9106372885028284
2.8543741608933897,0.9106372885028284
2.8543741608933897,0.9106372885028284
3.750375570887779,0.964212035335207
3.750375570887779,0.964212035335207
2.684727094441239,0.9647043205884608
2.684727094441239,0.9647043205884608
2.684727094441239,0.9647043205884608
2.684727094441239,0.9647043205884608
2.684727094441239,0.9647043205884608
5.797868045379396,0.7429467307915173
5.797868045379396,0.7429467307915173
4.803859303762704,0.6752210575579818
4.803859303762704,0.6752210575579818
9.151212269931104,0.5444078318223317
17.897380394306857,0.6255897325166941
17.897380394306857,0.6255897325166941
14.97262768794255,0.4487429098724426
19.088140332524638,0.3852987578107039
13.904733078642128,0.5308433698780514
13.904733078642128,0.5308433698780514
14.861560423003482,0.6073041328701488
15.432614581188007,0.4761700410131796
15.432614581188007,0.4761700410131796
15.432614581188007,0.4761700410131796
14.945576031054898,0.5467107513189888
20.67550903980799,0.5549618377550197
23.968521722741933,0.5115611342096931
27.638991468987044,0.5459616367121201
24.419358695308354,0.4664158649891225
23.09834283161833,0.4642323517121775
14.88037508666893,0.5896774712668882
18.534719715725885,0.6625182722343942
18.534719715725885,0.6625182722343942
16.10691897435047,0.5246205844834959
16.10691897435047,0.5246205844834959
15.913522983895772,0.6540514936384466
15.913522983895772,0.6540514936384466
19.264036841319943,0.5259691385741064
28.933767612081425,0.44885245101946236
28.933767612081425,0.44885245101946236
28.933767612081425,0.44885245101946236
28.691815849765167,0.2913698374523884
28.691815849765167,0.2913698374523884
22.67440276740824,0.28110558081524134
22.67440276740824,0.28110558081524134
26.256772429098277,0.3214410059034098
33.190288916231744,0.2371376089329092
33.54774827407778,0.042269322137483106
33.54774827407778,0.042269322137483106
37.01791475738507,0.07898706565314076
37.01791475738507,0.07898706565314076
30.19255404339008,0.1302003115227634
25.233225484705024,0.20837509353777248
25.233225484705024,0.20837509353777248
23.512357544213774,0.1764313313759982
26.052270551695155,0.16941197551973664
28.939856551208404,0.0
32.48588953087091,0.0
35.21279476168566,0.0
35.61435634400738,0.15051418620211715
39.36957569905445,0.283717498164457
39.36957569905445,0.283717498164457
39.36957569905445,0.283717498164457
40.80336089315142,0.2567072279103467
29.818033620378472,0.18078207291347
33.9662580877487,0.24357640287859367
35.17678338187133,0.14591066557995241
35.31867236444883,0.21708468561637775
35.31867236444883,0.21708468561637775
25.944072106361546,0.25463022382052175
23.549123367187835,0.3191102088242792
25.046456419421784,0.17583603860753727
26.389081364704545,0.12431569786402383
26.389081364704545,0.12431569786402383
26.389081364704545,0.12431569786402383
25.46965643835578,0.027428864627805694
24.456758408346317,0.0
24.456758408346317,0.0
28.483368181830187,0.0
30.733140950184335,0.1352612228589892
43.517517839434895,0.1373765268077921
43.517517839434895,0.1373765268077921
42.88600907296058,0.05306357885335533
44.195466243053275,0.002541841367735248
42.83451283666344,0.002828386771061695
47.33960287525133,0.0
38.23105210883465,0.005283522804625757
43.48754245196865,0.0
41.902229840257974,0.0008758863385598845
37.05449549908067,0.0011963634043018131
40.64293924106658,0.05107031767926734
36.32733951226649,0.19079695416436712
36.32733951226649,0.19079695416436712
36.82159998021392,0.05481672056842557
42.790420015795334,0.13240238141293165
42.790420015795334,0.13240238141293165
42.790420015795334,0.13240238141293165
46.32273082805253,0.04696516628013575
47.8636687923328,0.19879919273785898
50.70260162098301,0.12187777173698988
53.042009699982344,1.2401491093466666e-05
53.042009699982344,1.2401491093466666e-05
54.27289637449496,0.0
48.71036220062534,0.12114245895910025
48.79185044092451,0.1474171011729369
50.76744600301389,0.20040623250048478
53.57021844951478,0.2529385813245246
54.2757214752729,0.18597885211133314
53.18661567106463,0.16088311713605216
51.31813970160109,0.26510485332605505
50.581032586693524,0.1728418877807955
50.581032586693524,0.1728418877807955
40.26373074017036,0.2970541606185729
44.49510700797038,0.19429907897449206
39.55734988785875,0.0
37.04566839670921,0.0853377733296238
35.97412454830203,0.0
35.97412454830203,0.0
26.253545630427773,0.0
27.927475082217917,0.0
21.52392187525071,0.13947453469280677
27.00018484840394,0.14211118250400384
36.67830304791765,0.291522391104019
36.40334282715561,0.29592447853113496
32.59614690686783,0.15246171828071883
33.28960990345053,0.1294480526303119
35.847037303035485,0.18015037842559034
35.847037303035485,0.18015037842559034
28.406463694109206,0.13432419266322385
35.569312398761305,0.0
28.42140964698016,0.06837397405775983
29.79619487483011,0.07198695806676463
29.79619487483011,0.07198695806676463
33.91634076757184,0.15700034395296725
37.7362753102995,0.09115887494818044
33.40037772294449,0.00954228104576714
29.010618079298297,0.0
24.428305756439777,0.026421906112442883
21.904572937505367,0.11932131993435734
21.904572937505367,0.11932131993435734
23.023396635578173,0.0
23.023396635578173,0.0
35.05148344662,0.014063822536608976
32.88738398537621,0.0
29.8974844743274,0.0
25.861006518501533,0.0
27.373623852462906,0.18618037834358736
24.61382895538246,0.27599414826060675
17.975873717708623,0.3546327964292023
17.975873717708623,0.3546327964292023
21.15081146040776,0.3137936376167873
28.452777951515703,0.3289600741612705
22.929540430852327,0.34668607417617736
28.068739874960528,0.5411187598079565
28.068739874960528,0.5411187598079565
28.068739874960528,0.5411187598079565
24.00286938788748,0.6803167490174995
24.00286938788748,0.6803167490174995
18.62411384948716,0.742641320568516
17.256854615181435,0.7075880614953325
7.133621704233716,0.6068659958627013
12.392491452641476,0.5882320435321029
8.623480384761649,0.6750820425229005
13.37780151781214,0.6618076185318412
9.849662032984906,0.590389285708395
14.857237202540553,0.6325018378366535
14.857237202540553,0.6325018378366535
10.5853731471706,0.7038219387298102
8.007731120918221,0.6011965910310775
4.835941800612834,0.5704127013842415
4.835941800612834,0.5704127013842415
4.835941800612834,0.5704127013842415
2.955055179465924,0.7181195550231891
2.955055179465924,0.7181195550231891
2.955055179465924,0.7181195550231891
2.955055179465924,0.7181195550231891
2.955055179465924,0.7181195550231891
2.955055179465924,0.7181195550231891
2.955055179465924,0.7181195550231891
1.9576809822964873,0.8299296921822583
8.184797292720635,0.7749440990000364
8.184797292720635,0.7749440990000364
15.647242227546652,0.670319806052655
13.261714787447872,0.5807456892127544
17.244095005144835,0.513620268144209
17.244095005144835,0.513620268144209
17.244095005144835,0.513620268144209
12.863620768564605,0.45708901525386214
12.863620768564605,0.45708901525386214
17.013285600773578,0.4734172521065148
17.13100387953963,0.5142383288309763
18.56157010452238,0.40874902454683026
18.56157010452238,0.40874902454683026
22.033590431148177,0.37643720396067515
20.156175760299824,0.30588620420859874
20.43303503110064,0.30488472883034734
20.43303503110064,0.30488472883034734
12.471988464788756,0.14201694860237157
12.471988464788756,0.14201694860237157
16.182971435802997,0.15044062199230457
20.394112781890186,0.16656466885860197
25.867269782141534,0.013724996982183352
30.76058617245215,0.12250371936937235
25.066292250844995,0.009775404268362028
24.521346899419193,0.0
22.81112534405366,0.0
23.38657688697501,0.0
15.895152220043494,0.0
15.895152220043494,0.0
15.895152220043494,0.0
15.895152220043494,0.0
22.454021366738772,0.05847281055163353
23.158224514334233,0.03225017391983799
19.36550512892126,0.23559768143704518
15.36497218664935,0.158594434052757
25.381835437085584,0.2772445719249967
16.6142057294565,0.4168893468240098
19.16157012962641,0.33090069398906535
15.611457357232279,0.440837471332021
15.38532933843664,0.43326910176778255
17.39615277415662,0.4749138011454052
9.80506863727284,0.5211621023389422
15.307595142035606,0.44726078388730517
11.821676624208074,0.5138761465392656
19.22483849280554,0.4850780293804486
19.22483849280554,0.4850780293804486
16.211316957186053,0.39179887670111707
23.259048585354925,0.46024460775544607
24.07058948913917,0.5225691619286613
26.21578302203811,0.43661442446670606
26.21578302203811,0.43661442446670606
26.21578302203811,0.43661442446670606
24.16798634949509,0.3001310808559263
26.37215826607867,0.041261497862901175
25.386973805349133,0.10960797451068874
22.17934111647474,0.15192241500249526
23.457175050755307,0.2649838709578993
23.457175050755307,0.2649838709578993
17.98921565793951,0.3257622608263952
15.168705838286925,0.32774367078300665
23.929778010371503,0.22886894130768015
23.876046328959752,0.2860433724196527
25.53139593930413,0.2283487823375837
26.11881408614041,0.31918126440461136
34.13712961428568,0.1801817086468897
34.26265847735069,0.16963609576026079
33.72169361856776,0.25735807415619083
33.72169361856776,0.25735807415619083
30.880345452072213,0.287318879074631
30.123346099948723,0.24833751822026404
29.596989465745605,0.22287906284372094
32.44900262716989,0.25347681441540804
34.88271657104193,0.14028806731690202
34.88271657104193,0.14028806731690202
32.887264948985646,0.0928226137808312
31.265797986104424,0.03891071412490074
24.38357792083338,0.0
24.38357792083338,0.0
26.5481523685144,0.0
29.13535070345746,0.0
35.662258938389,0.0066097528089829344
33.05290047250877,0.0
40.0770511650093,0.0
45.30682548237331,0.0
45.30682548237331,0.0
52.14152621898934,0.030082367079470713
55.165433515495984,0.13124539084143608
55.165433515495984,0.13124539084143608
56.54623939376827,0.021041853507770075
54.890294439946864,0.0
48.03056375866641,0.0
40.611671898597606,0.0
39.27697004512423,0.0
35.530537894291925,0.0
37.18238195469524,0.0
33.56440525961156,0.0
28.567721828249006,0.0
31.091300577733513,0.0
25.83779227556731,0.20303097114100155
27.116895327750722,0.2250077700915109
19.934319739765236,0.17277740333243308
19.934319739765236,0.17277740333243308
26.28468366806018,0.09049889202186207
29.77395074253691,0.14610734378005266
26.843720268694085,0.2745214075451733
32.79080007675446,0.3033219317329667
33.678035151665775,0.34197871997831286
27.839946312945845,0.4714898487792425
27.839946312945845,0.4714898487792425
27.839946312945845,0.4714898487792425
27.839946312945845,0.4714898487792425
23.475126434943604,0.44636697507191797
19.606733869558603,0.41952192246107234
19.606733869558603,0.41952192246107234
19.606733869558603,0.41952192246107234
21.50631862945433,0.36064816189192417
19.799246919680513,0.3501546326278362
19.799246919680513,0.3501546326278362
19.799246919680513,0.3501546326278362
19.111629193001257,0.2769096275217206
18.756162318581524,0.3089489503474203
18.756162318581524,0.3089489503474203
23.142890885905008,0.2881513640491564
22.377835726075055,0.33768316927406555
30.042513274344913,0.3523552854144408
30.042513274344913,0.3523552854144408
29.503276079431274,0.33587133339301417
34.709442225265065,0.31470148023256506
39.52515196996347,0.18581908114476223
39.52515196996347,0.18581908114476223
40.9730484583692,0.19630783807473737
40.9730484583692,0.19630783807473737
36.962930453242386,0.16464894590309606
32.82262895233492,0.18198709135405833
28.441763861292447,0.1976135157880307
28.441763861292447,0.1976135157880307
24.46686312504559,0.2865181859223416
29.25785840690221,0.2932467398664565
27.734377681255534,0.4590154653620289
23.22518163553989,0.5111454636368554
22.585891470074248,0.43225896597384594
22.585891470074248,0.43225896597384594
20.54433899648957,0.4679205130260238
20.54433899648957,0.4679205130260238
20.119168770344753,0.3998272087849896
17.233964596602426,0.5118587930729163
16.256258300595523,0.611690462857325
17.65260597879896,0.47710096819928105
17.65260597879896,0.47710096819928105
17.65260597879896,0.47710096819928105
17.65260597879896,0.47710096819928105
12.782415394517596,0.5786495388975188
14.860814774037019,0.5066196146450714
14.860814774037019,0.5066196146450714
14.860814774037019,0.5066196146450714
14.860814774037019,0.5066196146450714
16.92332553487031,0.4392785524271925
16.92332553487031,0.4392785524271925
16.92332553487031,0.4392785524271925
16.92332553487031,0.4392785524271925
17.920287937676253,0.5079123530586181
17.920287937676253,0.5079123530586181
17.920287937676253,0.5079123530586181
17.17115898445007,0.5630231889667504
17.17115898445007,0.5630231889667504
16.600181912565077,0.4049399449276793
16.600181912565077,0.4049399449276793
25.745787539254444,0.4125870344265123
22.078221480670386,0.32107844281794384
33.19882455445838,0.27757060828939506
34.917688580144144,0.18492862914939534
34.917688580144144,0.18492862914939534
39.17406176916019,0.13622871072900833
48.13067467387951,0.009240218177178627
51.28154715117645,0.0
46.192459199200016,0.07018537764303526
46.82099549595184,0.11581432367718439
47.889609792377776,0.06875653047359355
47.889609792377776,0.06875653047359355
47.889609792377776,0.06875653047359355
44.73457593466695,0.0
42.46665164662115,0.12383317658491576
41.35045785876258,0.15774712244700506
46.58004048780444,0.30072332047355743
50.325993292983966,0.2607220845018972
56.32292507727649,0.2546027324918291
52.22859526821189,0.31336822519520724
51.03051367854534,0.3192966042445122
51.32942278574504,0.3382122510823897
43.51954788159657,0.4054521376975083
44.07291162938263,0.4209123782435284
44.07291162938263,0.4209123782435284
44.07291162938263,0.4209123782435284
47.13600887805696,0.3639154016458601
45.407303037420874,0.21833411024456154
48.66098713177509,0.2230691738828457
47.164383913807754,0.2886701665107556
43.11878779475525,0.3800739190060498
38.39729513060926,0.48885170780345744
40.97691196615536,0.4609268758191426
34.654090538077085,0.47170763053208714
34.654090538077085,0.47170763053208714
34.65938882591034,0.43856533577526313
26.983596829761982,0.48185487186638737
29.11380199197608,0.4559083857243548
28.685630633545202,0.30394391904271423
19.551826326029015,0.4350905440551251
16.793662324198774,0.42123811172200015
16.793662324198774,0.42123811172200015
16.793662324198774,0.42123811172200015
16.793662324198774,0.42123811172200015
23.540955187053218,0.4216370275596671
23.540955187053218,0.4216370275596671
23.60921163376573,0.33290818122193155
21.40734866795623,0.2698473252281798
21.40734866795623,0.2698473252281798
21.40734866795623,0.2698473252281798
25.814981659917578,0.3286378159998363
14.4397666210826,0.4365756970689223
12.12000334601561,0.5153007833172545
16.367657885991626,0.6099299524179075
13.260814322640242,0.7137139188016779
7.9947057335257,0.8447144940133524
7.9947057335257,0.8447144940133524
7.9947057335257,0.8447144940133524
7.9947057335257,0.8447144940133524
7.3181291129683,0.8846995496248231
7.3181291129683,0.8846995496248231
7.3181291129683,0.8846995496248231
6.553781410812923,0.8201148915104784
6.553781410812923,0.8201148915104784
6.234471262653686,0.8169067690436079
5.505016053191896,0.8896872141720092
5.505016053191896,0.8896872141720092
5.505016053191896,0.8896872141720092
5.505016053191896,0.8896872141720092
3.440014590578561,0.7846495507624708
11.386858967511984,0.7577667232047414
7.224704075031434,0.7384450513897913
7.847227291583869,0.8555292754024634
3.016138056198269,0.884690740340298
3.016138056198269,0.884690740340298
3.016138056198269,0.884690740340298
6.076226462280658,0.9812260287421933
6.076226462280658,0.9812260287421933
6.322907140386299,0.8193246016897446
6.322907140386299,0.8193246016897446
6.038932034895525,0.831756739075884
6.038932034895525,0.831756739075884
6.038932034895525,0.831756739075884
7.857515308874576,0.6565600208087173
11.020904563770527,0.6741197063969668
10.56916848854738,0.6322750063431882
10.56916848854738,0.6322750063431882
18.79627919934427,0.6830372525861734
14.111706468068089,0.7486988716959622
15.111633571858842,0.7486325411410368
19.063608466265237,0.6001759130537656
13.591883760685981,0.4454311371399179
10.268983017750848,0.6031499108345661
10.268983017750848,0.6031499108345661
10.268983017750848,0.6031499108345661
11.312403538254168,0.49627707092211154
10.71299622537515,0.3763622636473039
10.71299622537515,0.3763622636473039
17.666680105636985,0.4914883808070104
22.7616075594237,0.5301250316262829
22.7616075594237,0.5301250316262829
22.7616075594237,0.5301250316262829
22.7616075594237,0.5301250316262829
21.413491461919623,0.5695540232232801
21.413491461919623,0.5695540232232801
21.413491461919623,0.5695540232232801
21.413491461919623,0.5695540232232801
16.786162163138158,0.7403133380983944
16.786162163138158,0.7403133380983944
23.603470124110352,0.7612315656568529
24.09390648570353,0.7366081709169436
17.825898245816607,0.7870115786277962
8.568563933747779,0.9368716511257926
10.415129874560922,0.9764682106727871
12.77990106100591,0.8509386414005001
15.034243061061929,0.7663832600365674
14.30581196371812,0.7317974049532067
14.30581196371812,0.7317974049532067
13.191952581344484,0.6893071637910482
13.191952581344484,0.6893071637910482
9.891328868158155,0.8066603414888143
5.6538137815185605,0.8946407611566074
5.6538137815185605,0.8946407611566074
5.6538137815185605,0.8946407611566074
5.6538137815185605,0.8946407611566074
5.6538137815185605,0.8946407611566074
3.338996502565636,0.8737320883815791
3.338996502565636,0.8737320883815791
5.39572930926219,0.7849256409267437
8.79377101390969,0.6779960305472232
7.467138231287293,0.622397404340914
7.467138231287293,0.622397404340914
7.467138231287293,0.622397404340914
7.467138231287293,0.622397404340914
9.064838056700399,0.5789108436147058
9.064838056700399,0.5789108436147058
9.064838056700399,0.5789108436147058
12.839817502078123,0.6749448919873672
8.933979463945201,0.6638439441618358
8.933979463945201,0.6638439441618358
17.044000536884997,0.48130442848038146
17.044000536884997,0.48130442848038146
17.044000536884997,0.48130442848038146
20.070050934308448,0.5644788979341074
20.070050934308448,0.5644788979341074
16.197452505719337,0.6835521326581977
17.961338629542595,0.6199390077382729
25.16589321622289,0.39008793520167173
18.781882042771468,0.5543583352106956
15.60467023455815,0.5224477577408926
11.06288201974104,0.552533406647715
12.924215127390916,0.4944802363792762
12.924215127390916,0.4944802363792762
