dateTimeA,dos1rateA,dateTimeB,dos1rateB,Lm_OPQ,MLT_OPQ,lat,lon,alt,Dist_In_Track,Lag_In_Track,Dist_Total,Loss_Cone_Type,cross_correlation,AE,burstType
2015-07-20 13:22:52.399999,580.003,2015-07-20 13:22:52.299999,860.005,8.675385,10.89205,-79.4244,2.935255,682.6,30.0639,4.002355,30.0675,0.0,0.34,128.0,neither
2015-07-20 13:22:55.899999,350.002,2015-07-20 13:22:56,750.004,8.562715,10.8828,-79.28025,2.029505,682.449,30.0635,4.0022,30.0672,0.0,-0.09,128.0,neither
2015-07-20 13:23:44.100000,420.002,2015-07-20 13:23:44.299999,600.003,6.96786,10.7518,-77.14385,-8.069245,679.906,30.0583,4.000185,30.06345,0.0,0.15,131.0,curtain
2015-07-20 13:23:48.100000,200.001,2015-07-20 13:23:48.100000,620.003,6.853195,10.7428,-76.9577,-8.742315,679.714,30.0578,4.0,30.063,0.0,0.53,131.0,curtain
2015-07-20 14:58:44.200000,180.001,2015-07-20 14:58:44,240.001,11.21315,12.6301,-82.0121,20.5873,687.9115,30.07545,4.006835,30.07745,-1.0,0.65,122.0,flash
2015-07-20 14:59:30.300000,380.002,2015-07-20 14:59:30.199999,470.003,9.59651,12.1793,-81.55405,0.9618945,685.8405,30.0673,4.004565,30.0697,0.0,0.19,124.0,neither
2015-07-20 14:59:51.299999,340.002,2015-07-20 14:59:51.200000,510.003,8.861115,12.0196,-81.0599,-6.91298,684.828,30.0639,4.003555,30.0666,0.0,0.67,124.0,curtain
2015-07-20 15:00:01.100000,270.001,2015-07-20 15:00:01.199999,320.002,8.52326,11.9508,-80.77515,-10.311255,684.3505,30.0623,4.00308,30.0652,0.0,0.3,118.0,ambiguous
2015-07-20 19:50:39.299999,180.001,2015-07-20 19:50:39.399999,280.002,8.46644,16.89275,-80.4428,-19.1873,691.011,30.12145,4.014795,30.1238,0.0,0.84,44.0,ambiguous
2015-07-20 19:50:46.500000,230.001,2015-07-20 19:50:46.399999,490.003,8.48289,16.7978,-80.6714,-21.44035,690.738,30.1201,4.014445,30.12235,0.0,0.86,44.0,ambiguous
2015-07-20 19:51:12.099999,190.001,2015-07-20 19:51:11.900000,370.002,8.507315,16.45055,-81.36725,-30.43115,689.7245,30.1137,4.012975,30.1157,0.0,0.65,44.0,curtain
2015-07-20 19:52:01.199999,240.001,2015-07-20 19:52:01,250.001,8.386715,15.78785,-82.00635,-50.87685,687.6525,30.1039,4.010465,30.10585,0.0,-0.33,46.0,flash
2015-07-20 21:29:04.900000,200.001,2015-07-20 21:29:05.099999,210.001,8.16417,17.27285,-81.49655,-57.14795,689.3385,30.1216,4.013795,30.1236,0.0,0.69,56.0,ambiguous
2015-07-20 21:29:35,200.001,2015-07-20 21:29:35.200000,220.001,8.51286,16.88425,-81.93745,-69.6031,688.065,30.1154,4.012225,30.1173,0.0,0.67,56.0,ambiguous
2015-07-20 21:30:46.500000,200.001,2015-07-20 21:30:46.500000,260.001,8.997075,15.94135,-81.38635,-99.89505,684.81,30.1037,4.00884,30.1061,0.0,-0.16,55.0,ambiguous
2015-07-20 21:31:05.200000,250.001,2015-07-20 21:31:05,290.002,9.0328,15.7012,-80.90465,-106.62,683.946,30.10075,4.007955,30.1035,0.0,0.76,53.0,curtain
2015-07-20 21:31:22.800000,260.001,2015-07-20 21:31:23,340.002,9.02474,15.4801,-80.3427,-112.3705,683.063,30.0986,4.007195,30.1017,0.0,0.75,53.0,curtain
2015-07-20 21:31:47.399999,150.001,2015-07-20 21:31:47.399999,230.001,8.955195,15.17355,-79.43685,-119.2165,681.8165,30.096,4.00618,30.0996,0.0,0.58,53.0,ambiguous
2015-07-20 21:32:19.199999,220.001,2015-07-20 21:32:19.199999,210.001,8.75657,14.8026,-78.0861,-126.4675,680.183,30.093,4.00491,30.0976,0.0,0.85,54.0,flash
2015-07-20 23:06:28.199999,210.001,2015-07-20 23:06:28.399999,220.001,8.029075,18.38435,-80.90215,-72.88575,690.1225,30.18925,4.023305,30.1914,0.0,0.27,75.0,flash
2015-07-20 23:11:56.799999,180.001,2015-07-20 23:11:56.700000,110.001,11.3244,14.1433,-72.52445,-166.5925,673.9735,30.164,4.01113,30.1729,-1.0,0.79,63.0,flash
2015-07-22 11:03:01.199999,420.002,2015-07-22 11:03:01.100000,770.004,7.158035,9.90782,-73.1114,16.6802,671.1675,30.3904,4.039555,30.3982,0.0,0.66,433.0,ambiguous
2015-07-22 11:03:03.799999,490.003,2015-07-22 11:03:03.799999,770.004,7.10136,9.90857,-72.96925,16.40785,670.9995,30.3902,4.03946,30.3982,0.0,0.67,433.0,flash
2015-07-22 13:50:21.800000,3720.02,2015-07-22 13:50:21.600000,2230.01,1.056765,22.0168,-1.995255,127.0435,695.071,31.06375,4.149705,31.15005,1.0,0.38,167.0,neither
2015-07-22 13:50:28.500000,3020.02,2015-07-22 13:50:28.600000,2229.79,1.06007,22.01445,-2.409045,126.956,695.164,31.0603,4.149285,31.14635,1.0,0.41,167.0,neither
2015-07-22 13:50:29.199999,2660.01,2015-07-22 13:50:29.199999,1460.01,1.060475,22.01415,-2.448315,126.9465,695.166,31.0599,4.14924,31.146,1.0,0.59,167.0,neither
2015-07-23 00:44:35.500000,920.005,2015-07-23 00:44:35.500000,1270.01,5.90747,8.641905,69.5379,121.6765,643.7355,31.468,4.16679,31.4755,1.0,0.81,672.0,flash
2015-07-23 01:48:04.299999,900.005,2015-07-23 01:48:04.099999,1250.01,8.17474,11.8265,-55.89315,139.8465,651.734,30.54865,4.05096,30.57665,1.0,0.28,286.0,neither
2015-07-23 01:48:34.700000,590.003,2015-07-23 01:48:34.500000,1000.01,7.074845,11.71035,-54.0802,138.9325,649.844,30.55625,4.05108,30.58685,1.0,0.73,286.0,neither
2015-07-23 04:12:39.500000,3100.02,2015-07-23 04:12:39.600000,3230.02,-1e+31,23.2606,61.9529,-72.9878,675.623,31.5546,4.19802,31.5737,-1.0,0.33,590.0,neither
2015-07-23 05:37:22.300000,1060.01,2015-07-23 05:37:22.199999,1230.01,5.726365,9.877305,67.5824,50.68575,642.4455,31.4362,4.16198,31.45,1.0,0.94,1188.0,flash
2015-07-23 05:37:35.200000,1260.01,2015-07-23 05:37:35.200000,1120.01,6.05356,9.86904,68.3225,49.84585,643.103,31.4395,4.16274,31.4522,1.0,0.45,1188.0,ambiguous
2015-07-23 05:37:42,910.005,2015-07-23 05:37:41.899999,1290.01,6.21341,9.86508,68.7067,49.38865,643.4385,31.4413,4.16315,31.45355,1.0,0.63,1188.0,flash
2015-07-23 06:41:10.800000,1210.01,2015-07-23 06:41:11,1239.88,5.978005,10.15485,-56.751,66.9705,652.207,30.5226,4.04768,30.56045,0.0,0.83,1101.0,ambiguous
2015-07-23 06:41:16.100000,1370.01,2015-07-23 06:41:15.900000,1530.01,5.85393,10.154,-56.4478,66.8061,651.891,30.5239,4.0477,30.56235,0.0,0.73,1101.0,neither
2015-07-23 06:42:17,1260.01,2015-07-23 06:42:16.899999,1540.01,4.619515,10.14465,-52.8102,64.9944,648.1225,30.5393,4.04798,30.5853,1.0,0.83,1201.0,flash
2015-07-23 06:42:27.399999,1320.01,2015-07-23 06:42:27.399999,2010.01,4.442035,10.1432,-52.1841,64.70955,647.4815,30.5422,4.04807,30.5895,1.0,0.31,1201.0,ambiguous
2015-07-23 06:42:29.300000,2390.01,2015-07-23 06:42:29.199999,2070.01,4.41069,10.14295,-52.0732,64.65925,647.3855,30.54275,4.04809,30.5903,1.0,-0.01,1201.0,neither
2015-07-23 06:42:47.899999,1310.01,2015-07-23 06:42:48,1340.01,4.136735,10.1406,-50.951,64.16915,646.222,30.5484,4.0483,30.5982,1.0,0.38,1201.0,flash
2015-07-23 08:01:01.300000,2450.01,2015-07-23 08:01:01.399999,1870.01,3.50491,22.17985,-56.0055,-157.3535,697.59,30.62225,4.087385,30.65985,1.0,0.41,822.0,ambiguous
2015-07-23 08:01:04.200000,1030.01,2015-07-23 08:01:04.200000,2460.01,3.540495,22.1806,-56.1729,-157.443,697.5735,30.6211,4.08718,30.6584,1.0,0.72,822.0,flash
2015-07-23 08:01:29.800000,1690.01,2015-07-23 08:01:29.899999,1760.01,3.86589,22.1873,-57.6772,-158.2735,697.1905,30.6109,4.085445,30.64515,1.0,0.64,822.0,neither
2015-07-23 08:01:32.799999,2340.01,2015-07-23 08:01:32.899999,1620.01,3.90914,22.1881,-57.85285,-158.3745,697.141,30.60985,4.085255,30.6437,1.0,0.32,822.0,neither
2015-07-23 08:01:36.399999,1810.01,2015-07-23 08:01:36.399999,2210.01,3.967665,22.1893,-58.06065,-158.4975,697.08,30.6083,4.085,30.6418,1.0,0.79,822.0,ambiguous
2015-07-23 08:01:43.899999,3830.02,2015-07-23 08:01:43.799999,2000.01,4.076935,22.19135,-58.49635,-158.7535,696.986,30.60495,4.084435,30.63765,1.0,0.42,822.0,neither
2015-07-23 08:02:06.200000,2460.01,2015-07-23 08:02:06.400000,3580.02,4.470705,22.1983,-59.8068,-159.5695,696.5935,30.5962,4.082905,30.62635,1.0,0.87,925.0,flash
2015-07-23 08:02:07.900000,2330.01,2015-07-23 08:02:07.900000,3720.02,4.489415,22.1986,-59.9001,-159.6265,696.5715,30.5956,4.0828,30.6256,1.0,-0.12,925.0,ambiguous
2015-07-23 08:02:19.399999,1590.01,2015-07-23 08:02:19.500000,2230.01,4.728835,22.2025,-60.57245,-160.0715,696.376,30.5915,4.08206,30.62015,1.0,0.7,925.0,ambiguous
2015-07-23 08:02:30.600000,540.003,2015-07-23 08:02:30.600000,760.004,4.97072,22.20625,-61.2204,-160.5145,696.1605,30.5872,4.0813,30.6147,1.0,0.48,925.0,ambiguous
2015-07-23 08:18:08.400000,1450.01,2015-07-23 08:18:08.300000,2119.8,5.18099,9.883815,-59.68725,44.25835,655.1465,30.5019,4.04631,30.5341,0.0,0.1,524.0,ambiguous
2015-07-23 08:18:21.100000,2940.02,2015-07-23 08:18:21.199999,2610.01,4.961175,9.889445,-58.9314,43.7852,654.3455,30.50435,4.04626,30.538,0.0,0.89,524.0,flash
2015-07-23 08:18:30.199999,2210.01,2015-07-23 08:18:30,3260.02,4.824795,9.892985,-58.40205,43.4655,653.804,30.50635,4.04626,30.54105,0.0,0.56,524.0,neither
2015-07-23 08:18:31.699999,1890.01,2015-07-23 08:18:31.600000,3200.02,4.802235,9.89357,-58.3103,43.4133,653.7,30.5067,4.04626,30.54155,0.0,0.06,524.0,flash
2015-07-23 08:18:32.899999,1940.01,2015-07-23 08:18:32.700000,2700.01,4.78688,9.893975,-58.2422,43.3736,653.6365,30.50695,4.04626,30.54195,0.0,0.83,524.0,flash
2015-07-23 08:18:33.799999,1610.01,2015-07-23 08:18:33.799999,2860.02,4.77163,9.89438,-58.183,43.3387,653.5875,30.5072,4.04626,30.5423,0.0,0.92,524.0,flash
2015-07-23 08:18:43.299999,1680.01,2015-07-23 08:18:43.100000,2800.02,4.62364,9.89832,-57.6259,43.013,653.0,30.50925,4.04626,30.54545,0.0,-0.11,524.0,neither
2015-07-23 08:18:46.299999,2040.01,2015-07-23 08:18:46.100000,2810.02,4.580835,9.89947,-57.44795,42.91165,652.7995,30.51005,4.04628,30.54655,0.0,0.77,524.0,curtain
2015-07-23 08:18:55.799999,1880.01,2015-07-23 08:18:55.799999,2360.01,4.45664,9.902855,-56.87795,42.5955,652.2105,30.5126,4.04634,30.5502,0.0,0.28,524.0,neither
2015-07-23 08:51:12.699999,780.004,2015-07-23 08:51:12.599999,660.004,4.222625,10.2417,61.54535,7.105165,637.4935,31.41115,4.156305,31.43445,2.0,0.77,804.0,flash
2015-07-23 08:51:24.899999,1470.01,2015-07-23 08:51:24.800000,950.005,4.43345,10.248,62.26395,6.58399,638.1105,31.41465,4.157055,31.4368,2.0,0.77,804.0,flash
2015-07-23 08:51:28,1310.01,2015-07-23 08:51:27.800000,-1e+31,4.491345,10.2497,62.4433,6.448075,638.26,31.41565,4.15726,31.4375,2.0,0.06,804.0,flash
2015-07-23 08:51:36.399999,1840.01,2015-07-23 08:51:36.200000,1750.01,4.664085,10.25465,62.9367,6.07094,638.6755,31.41835,4.157825,31.4394,2.0,0.76,804.0,neither
2015-07-23 08:52:04.700000,1960.01,2015-07-23 08:52:04.900000,1310.01,5.27723,10.2716,64.60335,4.70436,640.1305,31.42735,4.159705,31.44565,1.0,0.66,744.0,curtain
2015-07-23 08:52:18.100000,1260.01,2015-07-23 08:52:18.199999,1540.01,5.626345,10.2808,65.37975,4.006745,640.8045,31.43135,4.16056,31.44845,1.0,0.74,744.0,ambiguous
2015-07-23 08:52:20.500000,1090.01,2015-07-23 08:52:20.500000,1890.01,5.6814,10.2823,65.51615,3.881955,640.9155,31.4321,4.16071,31.449,1.0,0.45,744.0,ambiguous
2015-07-23 08:52:29.199999,700.004,2015-07-23 08:52:29.100000,1280.01,5.927115,10.28865,66.01725,3.405215,641.373,31.4347,4.16127,31.4508,1.0,-0.12,744.0,ambiguous
2015-07-23 09:55:24.600000,910.005,2015-07-23 09:55:24.500000,1050.01,4.412735,9.847095,-61.5016,21.03035,656.907,30.5746,4.05678,30.5951,0.0,0.89,150.0,flash
2015-07-23 10:29:07.400000,500.003,2015-07-23 10:29:07.599999,490.003,5.07555,10.16925,62.00525,-17.67545,638.022,31.4851,4.166355,31.5004,2.0,0.5,135.0,curtain
2015-07-23 14:06:00.800003,2190.01,2015-07-23 14:06:00.800003,1750.01,1.44671,22.29055,38.26625,129.7575,685.664,31.5186,4.20222,31.5743,1.0,0.64,314.0,neither
2015-07-23 14:06:02.200000,1880.01,2015-07-23 14:06:02.200000,1910.01,1.44277,22.28965,38.18215,129.7305,685.746,31.518,4.20217,31.574,1.0,0.37,314.0,neither
2015-07-23 16:21:05.099999,779.926,2015-07-23 16:21:04.900000,900.005,6.53052,12.39865,-79.11405,-43.51485,674.938,30.6058,4.07005,30.609,0.0,0.91,213.0,flash
2015-07-24 14:10:05.200000,510.003,2015-07-24 14:10:05.299999,890.005,6.43612,9.251235,57.1641,-70.17805,636.1665,31.5152,4.169765,31.5365,1.0,0.56,331.0,neither
2015-07-24 14:10:13.300000,430.002,2015-07-24 14:10:13.199999,670.004,6.66757,9.23044,57.641,-70.4477,636.576,31.5179,4.170315,31.5386,1.0,0.81,331.0,flash
2015-07-24 15:10:38.200000,810.004,2015-07-24 15:10:38.399999,1200.01,6.110595,11.60295,-77.5811,-33.1842,670.915,30.5965,4.066565,30.6007,0.0,0.77,314.0,ambiguous
2015-07-24 15:11:57.299999,470.003,2015-07-24 15:11:57.200000,580.003,4.59509,11.3207,-73.60955,-44.60145,666.69,30.6004,4.06486,30.6076,0.0,0.69,319.0,flash
2015-07-24 18:24:39,2460.01,2015-07-24 18:24:38.899999,599.943,7.5085,14.0779,-81.1405,-57.0894,675.288,30.6118,4.07098,30.6138,0.0,0.39,57.0,neither
2015-07-24 18:25:25.899999,570.003,2015-07-24 18:25:25.899999,780.004,6.669305,13.6207,-79.5844,-71.7034,673.0125,30.6112,4.06962,30.6141,0.0,0.37,55.0,ambiguous
2015-07-24 23:22:16.199999,270.001,2015-07-24 23:22:16.300000,330.002,10.4241,13.5435,-69.0022,-174.232,661.2595,30.6456,4.06804,30.6566,-1.0,0.67,65.0,flash
2015-07-24 23:23:22.300000,510.003,2015-07-24 23:23:22.500000,630.003,8.691505,13.0377,-65.22065,-178.253,657.4335,30.6556,4.06747,30.67065,1.0,0.38,68.0,neither
2015-07-27 09:03:04.500000,540.003,2015-07-27 09:03:04.400000,600.003,8.851605,10.3756,70.60125,-4.359875,654.421,32.10075,4.25697,32.1065,0.0,0.52,915.0,ambiguous
2015-07-27 10:01:13,1350.01,2015-07-27 10:01:12.900000,1250.01,8.807105,9.720185,-73.19925,32.2626,660.202,31.0622,4.1224,31.0691,0.0,0.29,552.0,neither
2015-07-27 10:01:44.399999,1210.01,2015-07-27 10:01:44.299999,1570.01,7.7177,9.754665,-71.49135,29.2206,658.5285,31.0677,4.12225,31.07605,0.0,0.16,552.0,neither
2015-07-27 10:02:34.899999,1060.01,2015-07-27 10:02:35,1410.01,6.3591,9.796525,-68.6625,25.28125,655.787,31.0782,4.12226,31.08925,0.0,0.2,570.0,ambiguous
2015-07-27 10:03:11,510.003,2015-07-27 10:03:10.800000,1300.01,5.606125,9.820305,-66.61085,23.0115,653.7845,31.0867,4.122405,31.09985,0.0,0.6,558.0,neither
2015-07-27 10:39:44,220.001,2015-07-27 10:39:43.899999,340.002,7.779075,10.19735,66.77685,-24.1311,650.963,32.1709,4.2645,32.18,0.0,0.54,564.0,flash
2015-07-27 10:52:20.800000,390.002,2015-07-27 10:52:20.600000,570.003,5.049565,21.92685,64.4876,-171.1095,683.1435,32.2294,4.29215,32.2447,1.0,0.5,607.0,flash
2015-07-27 11:25:11.400000,480.003,2015-07-27 11:25:11.599999,600.003,6.26829,22.01445,-53.6079,152.6145,689.943,31.41465,4.18885,31.44155,1.0,0.68,723.0,neither
2015-07-27 11:25:45.799999,6860.04,2015-07-27 11:25:45.600000,5240.03,8.03497,22.01315,-55.6264,151.61,689.3265,31.40395,4.186825,31.42805,1.0,0.34,723.0,neither
2015-07-27 11:38:55.500000,1550.01,2015-07-27 11:38:55.500000,2230.01,6.61727,10.06775,-73.4374,8.29393,660.2845,31.3258,4.15742,31.3326,0.0,0.24,717.0,flash
2015-07-27 11:39:17.199999,1510.01,2015-07-27 11:39:17.399999,1510.01,6.091075,10.0656,-72.26075,6.0678,659.114,31.32835,4.15715,31.33625,0.0,0.76,715.0,neither
2015-07-27 11:39:23.199999,1630.01,2015-07-27 11:39:23.199999,2970.02,5.95652,10.06505,-71.93855,5.51173,658.799,31.3297,4.15716,31.3378,0.0,0.26,715.0,curtain
2015-07-27 11:39:24.300000,1430.01,2015-07-27 11:39:24.199999,2180.01,5.93702,10.06495,-71.88105,5.414995,658.754,31.3299,4.157165,31.3381,0.0,0.35,715.0,curtain
2015-07-27 11:39:27.100000,2480.01,2015-07-27 11:39:27.100000,2290.01,5.874105,10.0647,-71.7248,5.153875,658.589,31.3305,4.15717,31.3389,0.0,0.62,715.0,flash
2015-07-27 11:39:34.700000,2650.01,2015-07-27 11:39:34.799999,1660.01,5.729425,10.0641,-71.30375,4.47729,658.1975,31.33225,4.15719,31.34095,0.0,-0.03,715.0,neither
2015-07-27 11:39:46.399999,2600.01,2015-07-27 11:39:46.399999,2890.02,5.49618,10.0631,-70.65835,3.49371,657.5565,31.3343,4.15714,31.3436,0.0,0.32,715.0,ambiguous
2015-07-27 11:39:48.700000,1030.01,2015-07-27 11:39:48.799999,3280.02,5.459355,10.0629,-70.5276,3.30422,657.4315,31.33475,4.15713,31.34415,0.0,0.24,715.0,curtain
2015-07-27 11:40:09.300000,2000.01,2015-07-27 11:40:09.199999,2470.01,5.095875,10.0613,-69.37955,1.73059,656.3245,31.3379,4.156985,31.34845,0.0,0.94,708.0,flash
2015-07-27 12:15:24.600000,480.003,2015-07-27 12:15:24.600000,530.003,5.482835,9.814305,59.3922,-42.68475,644.2445,32.2679,4.27403,32.2848,2.0,0.85,600.0,flash
2015-07-27 12:15:41.299999,590.003,2015-07-27 12:15:41.100000,1300.01,5.951085,9.801795,60.3738,-43.3194,645.139,32.27235,4.27506,32.2881,1.0,0.81,600.0,flash
2015-07-27 12:16:33.899999,700.004,2015-07-27 12:16:33.700000,850.005,7.670345,9.754935,63.4638,-45.5699,648.0015,32.28535,4.278195,32.29765,0.0,0.51,579.0,neither
2015-07-27 12:29:17.300000,300.002,2015-07-27 12:29:17.300000,360.002,5.53022,22.23955,67.3728,167.226,681.867,32.3081,4.30157,32.3203,1.0,0.65,571.0,ambiguous
2015-07-27 13:13:01.100000,879.916,2015-07-27 13:13:01.199999,760.004,12.53985,11.2966,-81.94765,39.19605,671.024,31.3263,4.16343,31.3275,-1.0,0.5,335.0,ambiguous
2015-07-27 13:14:38.600000,1390.01,2015-07-27 13:14:38.600000,1680.01,8.77065,10.83595,-79.4064,4.816825,666.435,31.3304,4.16135,31.3331,0.0,0.56,338.0,neither
2015-07-27 13:14:46.200000,1270.01,2015-07-27 13:14:46.399999,1720.01,8.47243,10.8124,-79.09275,2.904915,666.0605,31.3314,4.16127,31.33425,0.0,0.4,338.0,neither
2015-07-27 13:14:50.399999,1230.01,2015-07-27 13:14:50.200000,1560.01,8.32864,10.8011,-78.9254,1.9552,665.8775,31.3319,4.16123,31.3349,0.0,0.43,338.0,neither
2015-07-27 13:15:17,660.004,2015-07-27 13:15:16.800000,1070.01,7.45764,10.735,-77.7475,-3.701055,664.5315,31.3336,4.16073,31.3373,0.0,0.64,319.0,neither
2015-07-27 13:15:28.800000,970.005,2015-07-27 13:15:28.800000,1310.01,7.093355,10.70815,-77.1891,-5.89661,663.939,31.335,4.16059,31.3391,0.0,0.42,319.0,flash
2015-07-27 13:15:33.299999,990.005,2015-07-27 13:15:33.399999,1010.01,6.94968,10.6975,-76.97125,-6.69042,663.704,31.33575,4.16056,31.34,0.0,0.38,319.0,flash
2015-07-27 13:15:35.299999,940.005,2015-07-27 13:15:35.200000,1080.01,6.893605,10.69335,-76.87955,-7.013755,663.6245,31.336,4.16055,31.3403,0.0,0.72,319.0,flash
2015-07-27 13:15:41.200000,890.005,2015-07-27 13:15:41.100000,1190.01,6.726135,10.6811,-76.5926,-7.99064,663.3135,31.337,4.16052,31.3415,0.0,0.81,319.0,flash
2015-07-27 13:15:49.600000,1140.01,2015-07-27 13:15:49.500000,1510.01,6.51132,10.66535,-76.17815,-9.311875,662.8915,31.3382,4.160445,31.343,0.0,0.75,319.0,flash
2015-07-27 13:15:54.799999,1100.01,2015-07-27 13:15:54.600000,1540.01,6.38381,10.656,-75.9208,-10.085265,662.633,31.3389,4.16039,31.3438,0.0,0.82,319.0,flash
2015-07-28 05:40:03.700000,950.005,2015-07-28 05:40:03.500000,1130.01,6.16248,10.4112,-54.31875,81.1272,640.81,31.17465,4.12772,31.20305,1.0,0.88,240.0,flash
2015-07-28 07:16:29.899999,930.005,2015-07-28 07:16:30,1370.01,6.160715,10.03185,-59.1233,59.31895,645.086,31.1511,4.12657,31.1733,0.0,0.1,272.0,flash
2015-07-28 07:16:36.200000,1049.9,2015-07-28 07:16:36.200000,1009.9,6.0015,10.0327,-58.75285,59.09125,644.7515,31.1536,4.12673,31.1762,0.0,0.85,272.0,flash
2015-07-28 12:56:09.599999,2360.01,2015-07-28 12:56:09.699999,2980.02,5.192465,22.35055,66.9918,160.122,684.073,32.0993,4.27515,32.1133,1.0,-0.58,389.0,neither
2015-07-28 12:56:22.100000,970.005,2015-07-28 12:56:22.100000,1030.01,4.86251,22.34185,66.2827,159.3985,684.3885,32.0969,4.2751,32.1117,1.0,0.68,389.0,flash
2015-07-28 13:42:54.700000,1320.01,2015-07-28 13:42:54.500000,1080.01,5.735105,10.80425,-75.1657,-18.87455,659.693,31.1161,4.12913,31.12185,0.0,0.59,213.0,flash
2015-07-28 13:42:56.399999,1660.01,2015-07-28 13:42:56.299999,1540.01,5.691385,10.8001,-75.07565,-19.10855,659.5955,31.1165,4.12913,31.12235,0.0,0.84,213.0,flash
2015-07-28 13:43:03.500000,1409.87,2015-07-28 13:43:03.399999,1380.01,5.547075,10.78575,-74.708,-20.0264,659.2225,31.1182,4.12916,31.1243,0.0,0.79,220.0,flash
2015-07-28 13:43:04.799999,1470.01,2015-07-28 13:43:04.599999,2010.01,5.526595,10.78375,-74.6429,-20.1827,659.1805,31.11845,4.12917,31.12465,0.0,0.9,220.0,flash
2015-07-28 13:43:16.699999,1480.01,2015-07-28 13:43:16.600000,1950.01,5.288125,10.7604,-74.01565,-21.6262,658.5575,31.1207,4.12914,31.1274,0.0,0.85,220.0,flash
2015-07-28 13:43:31.699999,910.005,2015-07-28 13:43:31.500000,1320.01,5.015935,10.7331,-73.2191,-23.28815,657.7705,31.12345,4.129105,31.13085,0.0,0.65,220.0,flash
2015-07-30 06:20:15,1930.01,2015-07-30 06:20:14.800000,3100.02,-1e+31,21.9719,-73.9329,-149.3405,674.423,31.2876,4.160715,31.2945,-1.0,0.29,106.0,neither
2015-07-30 06:20:19.500000,2570.01,2015-07-30 06:20:19.399999,3510.02,-1e+31,21.97,-74.17215,-149.869,674.269,31.2875,4.16059,31.2941,-1.0,0.34,106.0,ambiguous
2015-07-30 08:08:12.699999,310.002,2015-07-30 08:08:12.500000,430.002,7.727025,9.854235,-65.3871,50.6385,647.233,31.40845,4.16129,31.42945,0.0,0.71,102.0,flash
2015-07-30 14:34:00.199997,520.003,2015-07-30 14:34:00.099998,650.004,9.353015,11.8145,-81.19465,1.2445315,662.217,31.3942,4.16724,31.3955,0.0,0.05,272.0,neither
2015-07-30 14:34:19.699999,530.003,2015-07-30 14:34:19.699999,790.004,8.663705,11.69225,-80.62985,-5.51083,661.3445,31.3984,4.1673,31.4,0.0,0.41,272.0,flash
2015-07-30 16:10:28.500000,650.004,2015-07-30 16:10:28.399999,860.005,10.51625,13.64505,-81.94305,9.988365,665.483,31.4103,4.17129,31.411,-1.0,0.01,87.0,ambiguous
2015-07-30 16:11:36.700000,410.002,2015-07-30 16:11:36.700000,600.003,8.440855,12.87465,-81.4432,-19.26,662.5455,31.4194,4.17076,31.4205,0.0,0.6,95.0,ambiguous
2015-07-30 16:12:45.600000,410.002,2015-07-30 16:12:45.500000,650.004,6.5962,12.34065,-79.19925,-41.00165,659.4355,31.4313,4.17059,31.43365,0.0,0.39,106.0,ambiguous
2015-07-31 14:14:48,1349.87,2015-07-31 14:14:47.899999,1470.01,9.70872,22.90355,72.44235,147.465,687.118,32.50225,4.33026,32.5106,0.0,0.53,412.0,neither
2015-07-31 14:14:55.700000,1560.01,2015-07-31 14:14:55.600000,1750.01,8.961525,22.88795,72.02595,146.736,687.3335,32.5004,4.33017,32.5091,0.0,0.13,412.0,ambiguous
2015-07-31 14:15:03.600000,1210.01,2015-07-31 14:15:03.799999,1560.01,8.32966,22.87265,71.58815,146.006,687.5615,32.49825,4.33005,32.5074,0.0,0.42,397.0,ambiguous
2015-07-31 14:15:11.699999,1870.01,2015-07-31 14:15:11.800000,1670.01,7.800365,22.8579,71.1479,145.3075,687.759,32.49605,4.32993,32.5057,1.0,0.24,397.0,neither
2015-07-31 14:15:16.100000,680.004,2015-07-31 14:15:16,1870.01,7.509735,22.8489,70.91185,144.943,687.8845,32.4946,4.32982,32.5045,1.0,0.53,397.0,curtain
2015-07-31 15:01:49.600000,710.004,2015-07-31 15:01:49.500000,820.004,6.929035,11.6866,-78.9367,-24.77115,657.1925,31.5649,4.18701,31.5676,0.0,0.27,240.0,flash
2015-07-31 15:02:05.900000,570.003,2015-07-31 15:02:05.700000,1330.01,6.50528,11.6102,-78.2284,-28.37005,656.4745,31.5691,4.18715,31.57225,0.0,-0.15,230.0,curtain
2015-07-31 15:02:21.699999,730.004,2015-07-31 15:02:21.500000,1030.01,6.113695,11.54065,-77.5025,-31.48275,655.7435,31.5732,4.1873,31.57685,0.0,0.49,230.0,flash
2015-07-31 15:02:28.500000,650.004,2015-07-31 15:02:28.500000,880.005,5.949515,11.51205,-77.1756,-32.73455,655.4235,31.5744,4.18729,31.5783,0.0,0.56,230.0,ambiguous
2015-07-31 15:02:30.899999,940.005,2015-07-31 15:02:30.699999,990.005,5.903655,11.50405,-77.06535,-33.13655,655.3125,31.57475,4.18728,31.57875,0.0,0.43,230.0,neither
2015-07-31 17:16:50.899999,220.001,2015-07-31 17:16:50.700000,360.002,4.960805,8.664045,55.3728,-116.0735,649.89,32.5863,4.320165,32.60725,1.0,0.2,501.0,neither
2015-07-31 17:18:44,270.001,2015-07-31 17:18:44,340.002,7.63808,8.089885,62.06705,-120.1685,656.315,32.6002,4.32522,32.6137,1.0,-0.18,505.0,ambiguous
