dateTime,dos1rate,peak_std,Lm_OPQ,MLT_OPQ,lat,lon,alt,Dist_In_Track,Lag_In_Track,Dist_Total,Loss_Cone_Type,flag,AE,time_cc,space_cc,time_spatial_A,time_spatial_B,peak_width_A,peak_width_B,bp_max
2015-05-14 07:54:05.299999,1630.01,7.213853611664714,6.42566,10.1106,-61.7911,51.8919,660.182,55.1956,7.3266399999999985,55.2045,0.0,0.0,146.0,0.9397099973732788,0.5486083851724546,2015-05-14 07:53:57.973359,2015-05-14 07:54:05.299999,,0.6010236266060789,6.07258559908719
2015-05-17 08:13:38.200000,260.001,3.1378521278857314,7.19308,10.4831,68.9479,10.6341,696.6080000000003,48.9644,6.5323699999999985,48.9711,0.0,0.0,258.0,0.8302996243937552,-0.33349443673589985,2015-05-17 08:13:31.667630,2015-05-17 08:13:38.200000,0.7752273955572418,0.7772953644187053,1.1705724899311662
2015-05-19 05:17:36.799999,600.003,3.2404008752792985,6.767710000000001,10.7234,-54.5448,87.2177,673.825,46.07899999999999,6.1296800000000005,46.0892,1.0,0.0,66.0,0.812927901237795,0.2540033801082339,2015-05-19 05:17:30.670319,2015-05-19 05:17:36.799999,0.5318123949723765,0.6746638277935652,3.1542948441857757
2015-05-20 04:40:41.399999,520.003,3.0791957334689624,5.5192,9.86966,67.3327,65.5818,693.002,43.706,5.82811,43.7124,1.0,0.0,362.0,0.8828268887873356,-0.9252104358273238,2015-05-20 04:40:35.571889,2015-05-20 04:40:41.399999,0.5933350444441482,0.5463822106971677,5.0349757868596585
2015-05-20 05:30:10.400000,400.002,12.27123176746651,5.5271,21.9992,-70.2024,-130.082,646.8530000000002,44.3166,5.87045,44.3194,1.0,4.0,545.0,0.8279779762788608,0.3952888354720508,2015-05-20 05:30:04.529550,2015-05-20 05:30:10.400000,0.3556734139499557,0.5986813227167227,20.77571976371552
2015-05-21 04:33:35.000000,230.001,3.1487234484612587,7.93088,10.9938,-55.1134,98.4586,678.132,44.0393,5.86191,44.0543,1.0,0.0,31.0,0.8042107528238707,0.20640779616867747,2015-05-21 04:33:29.138090,2015-05-21 04:33:35.000000,,0.7200012941159171,1.8463736235833923
2015-07-08 16:10:05.500000,180.00099999999995,2.8460641243654368,7.22501,12.4818,-80.0312,-34.5611,708.1410000000003,27.5367,3.67928,27.5413,0.0,0.0,211.0,0.8440534799686765,-0.24462125349525626,2015-07-08 16:10:01.820720,2015-07-08 16:10:05.500000,0.7499997500012501,0.7374896898354326,4.631333438890301
2015-07-13 10:03:40.000000,1180.01,8.101095956869619,4.60901,22.1492,-53.7377,173.035,711.544,29.1614,3.90028,29.1854,1.0,4.0,449.0,0.8495569276834466,0.1107151370148384,2015-07-13 10:03:40.000000,2015-07-13 10:03:43.900280,0.5622606033461995,0.4799998285724082,5.049676338405444
2015-07-13 12:31:56.100000,230.001,2.919205876426916,5.91567,9.71701,59.7444,-46.9232,620.966,29.3687,3.87711,29.3873,1.0,0.0,653.0,0.8274616403597129,0.4606794399128996,2015-07-13 12:31:56.100000,2015-07-13 12:31:59.977110,0.6805562152773437,0.5679256443783272,6.0845371556227255
2015-07-13 12:32:42.600000,720.0039999999997,4.890833066315757,7.26824,9.66653,62.2708,-48.6949,622.663,29.3924,3.88079,29.4077,0.0,0.0,641.0,0.8338932545282275,-0.4714348404928753,2015-07-13 12:32:38.719210,2015-07-13 12:32:42.600000,0.743225918839152,0.9263780447045504,1.73077404556681
2015-07-13 20:43:09.699999,850.005,1.084659945444555,5.99027,7.8166699999999985,67.8393,-175.96,626.065,29.5234,3.8996,29.5333,1.0,0.0,541.0,0.8597557158262412,0.40901613897540257,2015-07-13 20:43:09.699999,2015-07-13 20:43:13.599599,0.7573682566144093,0.9308223916274546,2.9443885655839193
2015-07-14 00:11:41.600000,890.005,8.58600746998936,5.0160800000000005,0.679507,61.8207,-12.7566,654.688,29.8191,3.95525,29.839,2.0,0.0,572.0,0.8191548137791025,-0.0933588200420656,2015-07-14 00:11:41.600000,2015-07-14 00:11:45.555250,0.5297908767194708,0.5633280993444376,4.413509529517229
2015-07-14 05:56:42.799999,630.003,5.367552001688835,5.5293199999999985,10.3369,-53.4615,76.7179,668.7669999999998,28.9583,3.84969,28.9926,1.0,0.0,252.0,0.8513911471564002,-0.3093480780717217,2015-07-14 05:56:42.799999,2015-07-14 05:56:46.649689,0.451966724578159,,6.708435950696224
2015-07-16 03:34:36.399999,600.003,3.3565900851928587,7.618889999999999,11.140999999999998,-53.7931,112.366,664.675,29.3665,3.90166,29.4003,1.0,0.0,82.0,0.894503006966258,0.010705587566641526,2015-07-16 03:34:36.399999,2015-07-16 03:34:40.301659,0.7490730507680465,0.4651922506122356,5.256828591854247
2015-07-16 13:14:03.600000,550.003,2.6968055789359413,7.86892,10.7391,-78.2393,-1.19508,690.385,29.7323,3.96263,29.7363,0.0,4.0,78.0,0.8033349658787807,-0.25143041096014684,2015-07-16 13:13:59.637370,2015-07-16 13:14:03.600000,,0.6922335716248668,3.0697826544691558
