curtain catalogue created on 2018-03-27
dateTimeA,dos1rateA,dateTimeB,dos1rateB,Lm_OPQ,MLT_OPQ,lat,lon,alt,Dist_In_Track,Lag_In_Track,Dist_Total,Loss_Cone_Type,cross_correlation
2015-04-15 21:28:48.566999,1289.88,2015-04-15 21:28:48.500000,1060.01,4.70059,8.229669999999999,65.27635,175.7895,673.514,134.35649999999998,17.867150000000002,134.3635,1.0,0.02
2015-04-17 00:40:01.705399,550.003,2015-04-17 00:40:01.800000,1900.01,4.386825,11.770900000000001,-50.09985,155.103,629.0685000000001,127.8945,16.905749999999998,127.9045,1.0,0.58
2015-04-17 01:11:45.435799,850.005,2015-04-17 01:11:45.399999,2030.01,4.56279,9.023505,65.81530000000001,119.5815,676.557,128.05349999999999,17.036099999999998,128.06,1.0,0.11
2015-04-17 01:11:58.036300,1130.01,2015-04-17 01:11:57.899999,1080.01,4.78641,8.988865,66.53435,118.884,677.2205,128.047,17.03655,128.053,1.0,0.12
2015-04-17 01:12:03.736500,1710.01,2015-04-17 01:12:03.700000,1530.01,4.903090000000001,8.97108,66.8628,118.553,677.544,128.04399999999998,17.0367,128.05,1.0,-0.25
2015-04-17 01:12:24.636999,1110.01,2015-04-17 01:12:24.800000,1660.01,5.350445000000001,8.906255000000002,68.05665,117.26650000000001,678.6099999999999,128.031,17.03725,128.037,1.0,-0.13
2015-04-17 01:26:27.324800,1190.01,2015-04-17 01:26:27.199999,510.003,4.800965,0.1786795,58.5448,-32.94175,701.144,127.4975,17.024250000000002,127.5095,2.0,-0.21
2015-04-17 01:26:29.324600,470.003,2015-04-17 01:26:29.199999,670.004,4.761375,0.16871150000000001,58.4279,-33.0111,701.172,127.4965,17.024099999999997,127.5085,2.0,0.01
2015-04-22 07:32:43.077300,1080.01,2015-04-22 07:32:43.100000,1240.01,7.579775,22.4215,-67.36234999999999,-157.1575,650.275,102.447,13.5772,102.45150000000001,1.0,0.34
2015-04-22 07:32:59.377099,1560.01,2015-04-22 07:32:59.299999,1690.01,8.632584999999999,22.427349999999997,-68.2912,-158.19,650.0045,102.453,13.57715,102.457,1.0,0.43
2015-04-22 07:34:41.577100,1689.84,2015-04-22 07:34:41.700000,1940.01,-1e+31,22.4796,-73.95755,-167.096,648.028,102.4925,13.5771,102.49549999999999,-1.0,nan
2015-04-22 07:45:43.494899,900.005,2015-04-22 07:45:43.399999,1640.01,6.785665,10.1489,-62.2111,54.3771,633.3865000000001,102.818,13.59525,102.824,0.0,-0.51
